z,r
85.1652492492493,236.30305517756
86.1221621621622,237.578843792646
87.0790750750751,238.845337179583
88.035987987988,240.102566084415
88.9929009009009,241.350560985848
89.9498138138138,242.589352131815
90.9067267267267,243.8189695744
91.8636396396396,245.039443202863
92.8205525525526,246.25080277521
93.7774654654655,247.453077948121
94.7343783783784,248.646298305123
95.6912912912913,249.830493383425
96.6482042042042,251.005692699188
97.6051171171171,252.171925771202
98.56203003003,253.329222143352
99.5189429429429,254.477611405495
100.475855855856,255.617123213089
101.432768768769,256.747787305535
102.389681681682,257.869633523101
103.346594594595,258.982691822858
104.303507507508,260.086992293122
105.26042042042,261.182565166986
106.217333333333,262.269440834609
107.174246246246,263.347649854432
108.131159159159,264.41722296343
109.088072072072,265.478191086213
110.044984984985,266.53058534331
111.001897897898,267.574437058437
111.958810810811,268.609777764802
112.915723723724,269.636639210757
113.872636636637,270.655053364368
114.82954954955,271.665052417382
115.786462462462,272.666668788287
116.743375375375,273.659935124758
117.700288288288,274.644884305389
118.657201201201,275.621549440645
119.614114114114,276.589963873303
120.571027027027,277.550161178257
121.52793993994,278.502175161729
122.484852852853,279.446039859907
123.441765765766,280.381789537114
124.398678678679,281.309458683453
125.355591591592,282.229082012025
126.312504504505,283.140694455642
127.269417417417,284.04433116312
128.22633033033,284.940027495335
129.183243243243,285.82781902066
130.140156156156,286.707741510305
131.097069069069,287.579830933131
132.053981981982,288.444123450346
133.010894894895,289.300655409752
133.967807807808,290.149463339844
134.924720720721,290.990583943669
135.881633633634,291.824054092414
136.838546546547,292.649910818783
137.795459459459,293.468191310297
138.752372372372,294.278932902272
139.709285285285,295.08217307081
140.666198198198,295.877949425548
141.623111111111,296.666299702288
142.580024024024,297.447261755609
143.536936936937,298.220873551342
144.49384984985,298.987173158917
145.450762762763,299.746198743766
146.407675675676,300.497988559591
147.364588588589,301.24258094059
148.321501501502,301.980014293755
149.278414414414,302.710327091071
150.235327327327,303.433557861726
151.19224024024,304.14974518435
152.149153153153,304.858927679285
153.106066066066,305.56114400087
154.062978978979,306.256432829738
155.019891891892,306.944832865203
155.976804804805,307.62638281769
156.933717717718,308.301121401252
157.890630630631,308.969087326042
158.847543543544,309.630319291083
159.804456456456,310.284855976883
160.761369369369,310.932736038325
161.718282282282,311.57399809755
162.675195195195,312.208680737005
163.632108108108,312.836822492561
164.589021021021,313.458461846759
165.545933933934,314.073637222209
166.502846846847,314.682386975061
167.45975975976,315.284749388611
168.416672672673,315.880762667128
169.373585585586,316.470464929697
170.330498498499,317.053894204253
171.287411411411,317.631088421833
172.244324324324,318.202085410819
173.201237237237,318.766922891516
174.15815015015,319.325638470745
175.115063063063,319.878269636636
176.071975975976,320.424853753622
177.028888888889,320.965428057529
177.985801801802,321.500029650875
178.942714714715,322.028695498347
179.899627627628,322.551462422407
180.856540540541,323.06836709907
181.813453453453,323.579446053886
182.770366366366,324.084735658069
183.727279279279,324.584272124841
184.684192192192,325.078091505871
185.641105105105,325.566229688018
186.598018018018,326.048722390056
187.554930930931,326.525605159839
188.511843843844,326.996913371402
189.468756756757,327.462682222388
190.42566966967,327.922946731592
191.382582582583,328.377741736753
192.339495495496,328.827101892444
193.296408408408,329.271061668166
194.253321321321,329.709655346696
195.210234234234,330.142917022559
196.167147147147,330.57088060063
197.12406006006,330.993579795046
198.080972972973,331.411048128226
199.037885885886,331.823318930054
199.994798798799,332.230425337301
200.951711711712,332.632400293222
201.908624624625,333.029276547267
202.865537537538,333.421086655102
203.82245045045,333.807862978697
204.779363363363,334.189637686678
205.736276276276,334.566442754792
206.693189189189,334.938309966638
207.650102102102,335.305270914496
208.607015015015,335.667357000425
209.563927927928,336.024599437476
210.520840840841,336.377029251102
211.477753753754,336.724677280823
212.434666666667,337.067574181951
213.39157957958,337.405750427606
214.348492492492,337.739236310841
215.305405405405,338.06806194701
216.262318318318,338.392257276311
217.219231231231,338.711852066407
218.176144144144,339.026875915425
219.133057057057,339.337358254958
220.08996996997,339.643328353363
221.046882882883,339.944815319147
