s,u_geo,v_geo,u_dae,v_dae,X_geo,Y_geo,Z_geo,X_dae,Y_dae,Z_dae,Phi,diff_3d
26.09869956652217,13.120631070231958,0.017031865515705305,13.121877840673733,0.018186834295059642,2.0403997936456695,1.052476562571963,0.027249667329779095,2.0387821022435064,1.054574218514413,0.029097330766774416,-1.0762224444960111e-14,0.003229697524836828
26.108702900966986,13.12429915524997,0.013079154726096318,13.125546215427438,0.014232606100369543,2.0358745499613393,1.058769445152171,0.020926050933178442,2.0342565036395865,1.0608676250748375,0.02277140095306942,-1.0946105133413653e-14,0.0032288929346031303
26.118706235411803,13.127961749970822,0.009125887070650818,13.129209084413457,0.010277853941966057,2.0312966510477235,1.0650228953934413,0.01460121664176868,2.0296782585851996,1.0671215613966079,0.01644427679035002,-1.0349360257677631e-14,0.0032280743279686115
26.128709569856618,13.131618963478635,0.005172232147083455,13.132866556948523,0.00632274743351555,2.0266663414211785,1.0712367756505037,0.008275534537388538,2.025047612015674,1.0733358902143029,0.010116328489672038,-1.0337217193345793e-14,0.0032272417348197685
26.138712904301432,13.135270905242153,0.0012183584329995556,13.1365187427269,0.002367455061981114,2.021983869475308,1.077410953222279,0.0019493730105252093,2.020364812740133,1.0795104792101933,0.0037879245607134286,-1.1344657852019324e-14,0.003226395184775449
26.148716238746246,13.138917685103035,-0.0027355667405075668,13.140165751808981,-0.0015878558384052222,2.0172494873908615,1.083545300344664,-0.004376901325844536,2.0156301133508405,1.0856452010073387,-0.002540568273864769,-1.1127817417522223e-14,0.003225534707980839
26.15871957319106,13.142559413263964,-0.006689377214198683,13.14380769460979,-0.005543019111035917,2.012463451044822,1.0896396941804265,-0.010702923720310783,2.0108437701316517,1.091739933159918,-0.00886878516183402,-1.2140462246623684e-14,0.003224660336090353
26.168722907635875,13.146196200276622,-0.010642908024921932,13.147444681887414,-0.00949786980065218,2.0076260199187486,1.0956940168063045,-0.017028331364879003,2.0060060429656192,1.0977945581408914,-0.015196363202506613,-1.1223660889569942e-14,0.003223772103441006
26.178726242080693,13.149828157029473,-0.014595995428697495,13.151076824731348,-0.013452244175811322,2.002737457006564,1.1017081551972845,-0.02335276347451984,2.0011171952419233,1.1038089633270114,-0.021522941525369328,-1.135549987374418e-14,0.0032228700484934008
26.188729576525507,13.153455394735364,-0.0185484769226045,13.154704234550767,-0.017405979750077835,1.9977980287218928,1.1076820012081046,-0.029675861364315527,1.9961774937622239,1.109783040981229,-0.027848161366185804,-1.1182027526146499e-14,0.003221954215522567
26.19873291097032,13.157078024918933,-0.02250019126545047,13.158327023062727,-0.021358915301877765,1.9928080048050887,1.1136154515520431,-0.03599726852414665,1.9911872086465565,1.1157166882325895,-0.03417166614044651,-1.240327285323417e-14,0.00322102465662061
26.208736245415135,13.160696159403818,-0.02645097849715286,13.161945302280266,-0.025310890892964774,1.9877676582301047,1.1195084077770077,-0.04231663069078326,1.9861466132389263,1.121609807053612,-0.040493101514060804,-1.2496947920936918e-14,0.003220081433985181
26.21873957985995,13.164309910299632,-0.030400679956813698,13.165559184500388,-0.029261747885488566,1.9826772651113436,1.125360776238972,-0.04863359591732773,1.9810559840127673,1.1274623042351866,-0.046812115471254474,-1.2288781103819701e-14,0.0032191246224559183
26.228742914304767,13.167919389988736,-0.03434913829943817,13.169168782292004,-0.033211328957546936,1.9775371046106125,1.131172468072842,-0.05494781463991012,1.975915600476283,1.1332740913591892,-0.053128358379462816,-1.1747547379314938e-14,0.003218154312497296
26.23874624874958,13.171524711112742,-0.038296197511248964,13.17277420848368,-0.037159478117277545,1.9723474588443668,1.1369433991607507,-0.06125893974153978,1.9707257450780034,1.1390450847686342,-0.05944148305129036,-1.2087553180606392e-14,0.0032171706133386304
26.248749583194396,13.175125986558836,-0.04224170292361,13.176375576151546,-0.04110604071523967,1.9671086127912807,1.142673490097967,-0.06756662661311699,1.9654867031122196,1.14477520553603,-0.06575114480312072,-1.2795320358804929e-14,0.003216173657011116
26.25875291763921,13.178723329578572,-0.046185501366061574,13.179972998696396,-0.045050863636677665,1.9618208540047062,1.148362666365933,-0.07387053343615206,1.9601987624854575,1.1504643795660334,-0.07205700180061357,-1.2823075934420558e-14,0.003215163489683487
26.268756252084025,13.182316853730832,-0.05012744109657276,13.183566589786759,-0.048993795230763526,1.9564844725789594,1.154010858221912,-0.08017032110857471,1.9548622136825091,1.156112537485038,-0.07835871498290416,-1.3683498778505054e-14,0.0032141400726684952
26.278759586528842,13.185906672721847,-0.054067371685399795,13.187156463256718,-0.052934685140355375,1.9510997612695586,1.159618000425607,-0.08646565309586604,1.949477349811679,1.1617196144648299,-0.08465594782727953,-1.426636586643326e-14,0.0032131034324570954
26.288762920973657,13.189492900479761,-0.058005144135824666,13.190742733160846,-0.05687338444155288,1.9456670152706743,1.1651840323357514,-0.09275619566013041,1.9440444664076575,1.1672855502859316,-0.09094836660839017,-1.3600232051658168e-14,0.0032120536091607838
26.29876625541847,13.19307565114543,-0.06194061089491082,13.1943255137637,-0.06080974565556549,1.940186532115378,1.1707088978717957,-0.09904161791261575,1.9385638613334184,1.1728102892968657,-0.0972356404525919,-1.339206523454095e-14,0.0032109906530691217
