X,Y,Z
-120.85090513441358,331.0160970384735,520.0980340062335
-96.60677058844598,338.8860127629835,440.063355030996
-80.44869673998734,343.0810472155698,386.94413596163736
-69.50959497118754,345.4634770506747,351.05650747259995
-61.84043751048076,346.9182707247351,325.8880374663352
-56.18660740890186,347.75428686092124,307.2945634788905
-51.70356479245674,347.98464329441015,292.60655103296347
-47.92856551012152,347.746457218435,280.3565322992952
-44.559603628407615,347.1452163193104,269.5669962729513
-41.36602700572562,346.21084367625326,259.4944305994598
-38.15740007493906,344.89954352342795,249.53986627373507
-34.771079266528695,343.0976474149072,239.21132170110616
-31.067668238861792,340.6194227700422,228.10668528363615
-26.93003838054132,337.19828376591033,215.9056090959472
-22.26437969850488,332.47301876531674,202.3671789645225
-17.003707345289513,325.9734348930773,187.3352387628163
-11.115579013868851,317.11669084272023,170.7562076663965
-4.616105456701753,305.2403235090834,152.71530094023015
2.4066859740401725,289.7223292002221,133.49645674419975
9.759070158093913,270.2569846319981,113.66343759353806
17.113436138753134,247.2831482895169,94.11469377744518
24.043017074736103,222.2609815897489,75.9658823653856
30.17144887377845,197.24422853959285,60.14984236332679
35.33867756411955,173.86841772079526,47.010620618365934
39.61499892063779,152.7553465475387,36.30454926557517
43.187823111174446,133.7038958086623,27.51185663489979
46.25044241659716,116.16529962802102,20.12129973678365
48.94049191754765,99.6250741048644,13.77422672773131
51.31636934249247,83.8326440655357,8.30406216192491
53.36487034501055,68.87166332740995,3.699249482499389
