z,r,dr_dz,d2r_dz2,curvature
413.718080,251.705000,-0.000000,0.000000,0.000000
414.098055,251.705000,0.000000,0.000000,0.000000
414.478030,251.705000,0.000000,0.000000,0.000000
414.858005,251.705000,0.000000,0.000000,0.000000
415.237981,251.705000,0.000000,0.000000,0.000000
415.617956,251.705000,0.000000,0.000000,0.000000
415.997931,251.705000,0.000000,-0.000000,0.000000
416.377906,251.705000,-0.000000,-0.000000,0.000000
416.757881,251.705000,0.000000,0.000000,0.000000
417.137857,251.705000,0.000000,0.000000,0.000000
417.517832,251.705000,0.000000,-0.000000,0.000000
417.897807,251.705000,-0.000000,0.000000,0.000000
418.277782,251.705000,0.000000,0.000000,0.000000
418.657758,251.705000,0.000000,-0.000000,0.000000
419.037733,251.705000,-0.000000,-0.000000,0.000000
419.417708,251.705000,-0.000000,0.000000,0.000000
419.797683,251.705000,-0.000000,0.000000,0.000000
420.177658,251.705000,-0.000000,0.000000,0.000000
420.557634,251.705000,-0.000000,-0.000000,0.000000
420.937609,251.705000,-0.000000,-0.000000,0.000000
421.317584,251.705000,-0.000000,0.000000,0.000000
421.697559,251.705000,-0.000000,-0.000000,0.000000
422.077535,251.705000,-0.000000,0.000000,0.000000
422.457510,251.705000,-0.000000,-0.000000,0.000000
422.837485,251.705000,-0.000000,-0.000000,0.000000
423.217460,251.705000,-0.000000,-0.000000,0.000000
423.597435,251.705000,-0.000000,-0.000000,0.000000
423.977411,251.705000,-0.000000,-0.000000,0.000000
424.357386,251.705000,-0.000000,-0.000000,0.000000
424.737361,251.705000,-0.000000,-0.000000,0.000000
425.117336,251.705000,-0.000000,-0.000000,0.000000
425.497312,251.705000,-0.000000,-0.000000,0.000000
425.877287,251.705000,-0.000000,-0.000000,0.000000
426.257262,251.705000,-0.000000,-0.000000,0.000000
426.637237,251.705000,-0.000000,-0.000000,0.000000
427.017212,251.705000,-0.000000,-0.000000,0.000000
427.397188,251.705000,-0.000000,-0.000000,0.000000
427.777163,251.705000,-0.000000,-0.000000,0.000000
428.157138,251.705000,-0.000000,-0.000000,0.000000
428.537113,251.705000,-0.000000,-0.000000,0.000000
428.917089,251.705000,-0.000000,-0.000000,0.000000
429.297064,251.705000,-0.000000,-0.000000,0.000000
429.677039,251.705000,-0.000000,-0.000000,0.000000
430.057014,251.705000,-0.000000,-0.000000,0.000000
430.436989,251.705000,-0.000000,-0.000000,0.000000
430.816965,251.705000,-0.000000,-0.000000,0.000000
431.196940,251.705000,-0.000000,-0.000000,0.000000
431.576915,251.705000,-0.000000,-0.000000,0.000000
431.956890,251.705000,-0.000000,-0.000000,0.000000
432.336866,251.705000,-0.000000,-0.000000,0.000000
432.716841,251.705000,-0.000000,-0.000000,0.000000
433.096816,251.705000,-0.000000,-0.000000,0.000000
433.476791,251.705000,-0.000000,-0.000000,0.000000
433.856766,251.705000,-0.000000,-0.000000,0.000000
434.236742,251.705000,-0.000000,-0.000000,0.000000
434.616717,251.705000,-0.000000,-0.000000,0.000000
434.996692,251.705000,-0.000000,-0.000000,0.000000
435.376667,251.705000,-0.000000,-0.000000,0.000000
435.756643,251.705000,-0.000000,-0.000000,0.000000
436.136618,251.705000,-0.000000,-0.000000,0.000000
436.516593,251.705000,-0.000000,-0.000000,0.000000
436.896568,251.705000,-0.000000,-0.000000,0.000000
437.276543,251.705000,-0.000000,-0.000000,0.000000
437.656519,251.705000,-0.000000,-0.000000,0.000000
438.036494,251.705000,-0.000000,-0.000000,0.000000
438.416469,251.705000,-0.000000,-0.000000,0.000000
438.796444,251.705000,-0.000000,-0.000000,0.000000
439.176420,251.705000,-0.000000,-0.000000,0.000000
439.556395,251.705000,-0.000000,-0.000000,0.000000
439.936370,251.705000,-0.000000,-0.000000,0.000000
440.316345,251.705000,-0.000000,-0.000000,0.000000
440.696320,251.705000,-0.000000,-0.000000,0.000000
441.076296,251.705000,-0.000000,-0.000000,0.000000
441.456271,251.705000,-0.000000,-0.000000,0.000000
441.836246,251.705000,-0.000000,-0.000000,0.000000
442.216221,251.705000,-0.000000,-0.000000,0.000000
442.596197,251.705000,-0.000000,-0.000000,0.000000
442.976172,251.705000,-0.000000,-0.000000,0.000000
443.356147,251.705000,-0.000000,-0.000000,0.000000
443.736122,251.705000,-0.000000,-0.000000,0.000000
444.116097,251.705000,-0.000000,-0.000000,0.000000
444.496073,251.705000,-0.000000,-0.000000,0.000000
444.876048,251.705000,-0.000000,-0.000000,0.000000
445.256023,251.705000,-0.000000,-0.000000,0.000000
445.635998,251.705000,-0.000000,-0.000000,0.000000
446.015974,251.705000,-0.000000,-0.000000,0.000000
446.395949,251.705000,-0.000000,-0.000000,0.000000
446.775924,251.705000,-0.000000,-0.000000,0.000000
447.155899,251.705000,-0.000000,-0.000000,0.000000
447.535874,251.705000,-0.000000,-0.000000,0.000000
447.915850,251.705000,-0.000000,-0.000000,0.000000
448.295825,251.705000,-0.000000,-0.000000,0.000000
448.675800,251.705000,-0.000000,-0.000000,0.000000
449.055775,251.705000,-0.000000,-0.000000,0.000000
449.435751,251.705000,-0.000000,-0.000000,0.000000
449.815726,251.705000,-0.000000,-0.000000,0.000000
450.195701,251.705000,-0.000000,-0.000000,0.000000
450.575676,251.705000,-0.000000,-0.000000,0.000000
450.955651,251.705000,-0.000000,-0.000000,0.000000
451.335627,251.705000,-0.000000,-0.000000,0.000000
451.715602,251.705000,-0.000000,-0.000000,0.000000
452.095577,251.705000,-0.000000,-0.000000,0.000000
452.475552,251.705000,-0.000000,-0.000000,0.000000
452.855528,251.705000,-0.000000,-0.000000,0.000000
453.235503,251.705000,-0.000000,-0.000000,0.000000
453.615478,251.705000,-0.000000,-0.000000,0.000000
453.995453,251.705000,-0.000000,-0.000000,0.000000
454.375428,251.705000,-0.000000,-0.000000,0.000000
454.755404,251.705000,-0.000000,-0.000000,0.000000
455.135379,251.705000,-0.000000,-0.000000,0.000000
455.515354,251.705000,-0.000000,-0.000000,0.000000
455.895329,251.705000,-0.000000,-0.000000,0.000000
456.275305,251.705000,-0.000000,-0.000000,0.000000
456.655280,251.705000,-0.000000,-0.000000,0.000000
457.035255,251.705000,-0.000000,-0.000000,0.000000
457.415230,251.705000,-0.000000,-0.000000,0.000000
457.795205,251.705000,-0.000000,-0.000000,0.000000
458.175181,251.705000,-0.000000,-0.000000,0.000000
458.555156,251.705000,-0.000000,-0.000000,0.000000
458.935131,251.705000,-0.000000,-0.000000,0.000000
459.315106,251.705000,-0.000000,-0.000000,0.000000
459.695082,251.705000,-0.000000,-0.000000,0.000000
460.075057,251.705000,-0.000000,-0.000000,0.000000
460.455032,251.705000,-0.000000,-0.000000,0.000000
460.835007,251.705000,-0.000000,-0.000000,0.000000
461.214982,251.705000,-0.000000,-0.000000,0.000000
461.594958,251.705000,-0.000000,-0.000000,0.000000
461.974933,251.705000,-0.000000,-0.000000,0.000000
462.354908,251.705000,-0.000000,-0.000000,0.000000
462.734883,251.705000,-0.000000,-0.000000,0.000000
463.114859,251.705000,-0.000000,-0.000000,0.000000
463.494834,251.705000,-0.000001,-0.000000,0.000000
463.874809,251.705000,-0.000001,-0.000000,0.000000
464.254784,251.705000,-0.000001,-0.000000,0.000000
464.634759,251.705000,-0.000001,-0.000000,0.000000
465.014735,251.705000,-0.000001,-0.000000,0.000000
465.394710,251.705000,-0.000001,-0.000000,0.000000
465.774685,251.705000,-0.000001,-0.000000,0.000000
466.154660,251.705000,-0.000001,-0.000000,0.000000
466.534636,251.705000,-0.000001,-0.000000,0.000000
466.914611,251.705000,-0.000001,-0.000000,0.000000
467.294586,251.705000,-0.000002,-0.000000,0.000000
467.674561,251.705000,-0.000002,-0.000000,0.000000
468.054536,251.705000,-0.000002,-0.000000,0.000000
468.434512,251.705000,-0.000002,-0.000000,0.000000
468.814487,251.705000,-0.000002,-0.000001,0.000001
469.194462,251.705000,-0.000003,-0.000001,0.000001
469.574437,251.705000,-0.000003,-0.000001,0.000001
469.954413,251.705000,-0.000003,-0.000001,0.000001
470.334388,251.705000,-0.000004,-0.000001,0.000001
470.714363,251.705000,-0.000004,-0.000001,0.000001
471.094338,251.705000,-0.000005,-0.000001,0.000001
471.474313,251.705000,-0.000005,-0.000001,0.000001
471.854289,251.705000,-0.000006,-0.000001,0.000001
472.234264,251.705000,-0.000006,-0.000001,0.000001
472.614239,251.705000,-0.000007,-0.000001,0.000001
472.994214,251.705000,-0.000008,-0.000001,0.000001
473.374190,251.705000,-0.000008,-0.000002,0.000002
473.754165,251.705000,-0.000009,-0.000002,0.000002
474.134140,251.705000,-0.000011,-0.000003,0.000003
474.514115,251.705000,-0.000012,-0.000003,0.000003
474.894090,251.705000,-0.000013,-0.000003,0.000003
475.274066,251.705000,-0.000015,-0.000003,0.000003
475.654041,251.705000,-0.000016,-0.000003,0.000003
476.034016,251.705000,-0.000018,-0.000004,0.000004
476.413991,251.705000,-0.000019,-0.000004,0.000004
476.793967,251.705000,-0.000021,-0.000004,0.000004
477.173942,251.705000,-0.000023,-0.000004,0.000004
477.553917,251.705000,-0.000025,-0.000005,0.000005
477.933892,251.705000,-0.000028,-0.000007,0.000007
478.313867,251.704999,-0.000032,-0.000007,0.000007
478.693843,251.704999,-0.000035,-0.000007,0.000007
479.073818,251.704999,-0.000039,-0.000008,0.000008
479.453793,251.704999,-0.000043,-0.000008,0.000008
479.833768,251.704999,-0.000047,-0.000009,0.000009
480.213744,251.704999,-0.000051,-0.000009,0.000009
480.593719,251.704999,-0.000055,-0.000010,0.000010
480.973694,251.704999,-0.000060,-0.000011,0.000011
481.353669,251.704999,-0.000066,-0.000013,0.000013
481.733644,251.704999,-0.000072,-0.000015,0.000015
482.113620,251.704999,-0.000080,-0.000017,0.000017
482.493595,251.704999,-0.000089,-0.000018,0.000018
482.873570,251.704998,-0.000098,-0.000019,0.000019
483.253545,251.704998,-0.000107,-0.000019,0.000019
483.633521,251.704998,-0.000116,-0.000020,0.000020
484.013496,251.704998,-0.000126,-0.000022,0.000022
484.393471,251.704998,-0.000137,-0.000023,0.000023
484.773446,251.704997,-0.000148,-0.000025,0.000025
485.153421,251.704997,-0.000160,-0.000028,0.000028
485.533397,251.704997,-0.000175,-0.000033,0.000033
485.913372,251.704997,-0.000192,-0.000038,0.000038
486.293347,251.704996,-0.000211,-0.000042,0.000042
486.673322,251.704996,-0.000232,-0.000043,0.000043
487.053298,251.704996,-0.000252,-0.000043,0.000043
487.433273,251.704995,-0.000273,-0.000044,0.000044
487.813248,251.704995,-0.000295,-0.000048,0.000048
488.193223,251.704994,-0.000318,-0.000051,0.000051
488.573198,251.704994,-0.000343,-0.000054,0.000054
488.953174,251.704993,-0.000370,-0.000059,0.000059
489.333149,251.704992,-0.000400,-0.000067,0.000067
489.713124,251.704991,-0.000434,-0.000079,0.000079
490.093099,251.704991,-0.000475,-0.000091,0.000091
490.473075,251.704990,-0.000521,-0.000093,0.000093
490.853050,251.704989,-0.000564,-0.000089,0.000089
491.233025,251.704988,-0.000606,-0.000091,0.000091
491.613000,251.704987,-0.000651,-0.000098,0.000098
491.992975,251.704986,-0.000699,-0.000105,0.000105
492.372951,251.704984,-0.000751,-0.000111,0.000111
492.752926,251.704983,-0.000805,-0.000116,0.000116
493.132901,251.704981,-0.000862,-0.000128,0.000128
493.512876,251.704979,-0.000927,-0.000154,0.000154
493.892852,251.704978,-0.001009,-0.000182,0.000182
494.272827,251.704976,-0.001101,-0.000187,0.000187
494.652802,251.704973,-0.001188,-0.000176,0.000176
495.032777,251.704971,-0.001270,-0.000175,0.000175
495.412752,251.704968,-0.001355,-0.000187,0.000187
495.792728,251.704965,-0.001448,-0.000202,0.000202
496.172703,251.704962,-0.001548,-0.000212,0.000212
496.552678,251.704959,-0.001651,-0.000216,0.000216
496.932653,251.704956,-0.001754,-0.000229,0.000229
497.312629,251.704952,-0.001870,-0.000279,0.000279
497.692604,251.704948,-0.002020,-0.000341,0.000341
498.072579,251.704943,-0.002195,-0.000355,0.000355
498.452554,251.704938,-0.002359,-0.000326,0.000326
498.832529,251.704932,-0.002507,-0.000314,0.000314
499.212505,251.704926,-0.002659,-0.000334,0.000334
499.592480,251.704920,-0.002826,-0.000362,0.000362
499.972455,251.704913,-0.003005,-0.000379,0.000379
500.352430,251.704906,-0.003189,-0.000378,0.000378
500.732406,251.704898,-0.003367,-0.000388,0.000388
501.112381,251.704889,-0.003560,-0.000470,0.000470
501.492356,251.704880,-0.003816,-0.000589,0.000589
501.872331,251.704870,-0.004123,-0.000623,0.000623
502.252306,251.704860,-0.004411,-0.000567,0.000567
502.632282,251.704848,-0.004665,-0.000535,0.000535
503.012257,251.704835,-0.004923,-0.000563,0.000563
503.392232,251.704821,-0.005203,-0.000605,0.000605
503.772207,251.704806,-0.005501,-0.000632,0.000632
504.152182,251.704790,-0.005807,-0.000633,0.000633
504.532158,251.704773,-0.006106,-0.000645,0.000645
504.912133,251.704754,-0.006423,-0.000751,0.000751
505.292108,251.704734,-0.006823,-0.000918,0.000918
505.672083,251.704713,-0.007301,-0.000988,0.000988
506.052059,251.704690,-0.007768,-0.000932,0.000932
506.432034,251.704665,-0.008192,-0.000884,0.000883
506.812009,251.704639,-0.008612,-0.000901,0.000901
507.191984,251.704611,-0.009052,-0.000946,0.000946
507.571959,251.704580,-0.009516,-0.000986,0.000985
507.951935,251.704546,-0.009994,-0.000995,0.000995
508.331910,251.704510,-0.010467,-0.001009,0.001009
508.711885,251.704471,-0.010958,-0.001133,0.001132
509.091860,251.704430,-0.011549,-0.001348,0.001348
509.471836,251.704385,-0.012246,-0.001470,0.001470
509.851811,251.704338,-0.012954,-0.001438,0.001437
510.231786,251.704287,-0.013620,-0.001376,0.001376
510.611761,251.704233,-0.014268,-0.001365,0.001364
510.991736,251.704176,-0.014923,-0.001398,0.001397
511.371712,251.704114,-0.015603,-0.001449,0.001448
511.751687,251.704049,-0.016307,-0.001474,0.001473
512.131662,251.703978,-0.017011,-0.001491,0.001491
512.511637,251.703902,-0.017732,-0.001622,0.001621
512.891613,251.703819,-0.018560,-0.001873,0.001872
513.271588,251.703731,-0.019520,-0.002060,0.002059
513.651563,251.703636,-0.020527,-0.002088,0.002087
514.031538,251.703535,-0.021514,-0.002030,0.002029
514.411513,251.703428,-0.022466,-0.001966,0.001964
514.791489,251.703314,-0.023391,-0.001958,0.001956
515.171464,251.703192,-0.024335,-0.002017,0.002015
515.551439,251.703063,-0.025317,-0.002066,0.002064
515.931414,251.702927,-0.026308,-0.002092,0.002089
516.311390,251.702781,-0.027314,-0.002214,0.002212
516.691365,251.702627,-0.028421,-0.002474,0.002471
517.071340,251.702462,-0.029675,-0.002733,0.002729
517.451315,251.702285,-0.031029,-0.002871,0.002867
517.831290,251.702094,-0.032415,-0.002850,0.002845
518.211266,251.701889,-0.033748,-0.002706,0.002701
518.591241,251.701671,-0.034997,-0.002616,0.002611
518.971216,251.701441,-0.036244,-0.002673,0.002668
519.351191,251.701197,-0.037547,-0.002757,0.002751
519.731167,251.700939,-0.038874,-0.002798,0.002791
520.111142,251.700666,-0.040216,-0.002896,0.002889
520.491117,251.700377,-0.041636,-0.003125,0.003117
520.871092,251.700072,-0.043196,-0.003446,0.003436
521.251067,251.699750,-0.044921,-0.003754,0.003743
521.631043,251.699410,-0.046775,-0.003825,0.003812
522.011018,251.699048,-0.048567,-0.003578,0.003566
522.390993,251.698659,-0.050186,-0.003353,0.003341
522.770968,251.698242,-0.051763,-0.003390,0.003376
523.150944,251.697798,-0.053415,-0.003520,0.003505
523.530919,251.697330,-0.055116,-0.003589,0.003573
523.910894,251.696837,-0.056834,-0.003647,0.003630
524.290869,251.696318,-0.058590,-0.003788,0.003769
524.670844,251.695770,-0.060442,-0.004143,0.004121
525.050820,251.695193,-0.062534,-0.004691,0.004664
525.430795,251.694585,-0.064907,-0.004937,0.004906
525.810770,251.693945,-0.067233,-0.004576,0.004545
526.190745,251.693274,-0.069261,-0.004148,0.004118
526.570721,251.692571,-0.071179,-0.004133,0.004101
526.950696,251.691824,-0.073191,-0.004321,0.004286
527.330671,251.691024,-0.075287,-0.004439,0.004402
527.710646,251.690169,-0.077411,-0.004446,0.004406
528.090621,251.689267,-0.079512,-0.004424,0.004382
528.470597,251.688321,-0.081615,-0.004754,0.004707
528.850572,251.687331,-0.084028,-0.005615,0.005556
529.230547,251.686292,-0.086947,-0.006163,0.006094
529.610522,251.685201,-0.089880,-0.005697,0.005629
529.990498,251.684055,-0.092354,-0.004983,0.004920
530.370473,251.682853,-0.094607,-0.004871,0.004807
530.750448,251.681596,-0.096974,-0.005119,0.005048
531.130423,251.680287,-0.099461,-0.005290,0.005213
531.510398,251.678918,-0.101988,-0.005271,0.005189
531.890374,251.677468,-0.104455,-0.005122,0.005039
532.270349,251.675919,-0.106840,-0.005352,0.005262
532.650324,251.674278,-0.109524,-0.006343,0.006231
533.030299,251.672559,-0.112844,-0.007169,0.007034
533.410275,251.670767,-0.116306,-0.006822,0.006686
533.790250,251.668896,-0.119296,-0.005998,0.005872
534.170225,251.666941,-0.121976,-0.005728,0.005602
534.550200,251.664896,-0.124709,-0.005894,0.005759
534.930175,251.662760,-0.127543,-0.006049,0.005904
535.310151,251.660530,-0.130419,-0.006067,0.005916
535.690126,251.658210,-0.133269,-0.005978,0.005823
536.070101,251.655802,-0.136058,-0.006102,0.005936
536.450076,251.653284,-0.139021,-0.006772,0.006580
536.830052,251.650628,-0.142440,-0.007529,0.007306
537.210027,251.647819,-0.146113,-0.007669,0.007430
537.590002,251.644869,-0.149659,-0.007312,0.007073
537.969977,251.641793,-0.152991,-0.006924,0.006688
538.349952,251.638593,-0.156169,-0.006695,0.006457
538.729928,251.635264,-0.159282,-0.006673,0.006427
539.109903,251.631799,-0.162435,-0.006770,0.006511
539.489878,251.628194,-0.165636,-0.006834,0.006563
539.869853,251.624444,-0.168846,-0.006885,0.006601
540.249829,251.620548,-0.172091,-0.007041,0.006740
540.629804,251.616512,-0.175443,-0.007415,0.007086
541.009779,251.612330,-0.179034,-0.008093,0.007719
541.389754,251.607969,-0.183015,-0.008685,0.008266
541.769729,251.603394,-0.187153,-0.008465,0.008039
542.149705,251.598597,-0.190923,-0.007645,0.007245
542.529680,251.593593,-0.194289,-0.007196,0.006807
542.909655,251.588391,-0.197636,-0.007331,0.006922
543.289630,251.582994,-0.201123,-0.007561,0.007125
543.669606,251.577401,-0.204679,-0.007627,0.007172
544.049581,251.571607,-0.208222,-0.007514,0.007050
544.429556,251.565603,-0.211667,-0.007448,0.006974
544.809531,251.559384,-0.215143,-0.007969,0.007446
545.189506,251.552951,-0.219067,-0.008985,0.008375
545.569482,251.546310,-0.223479,-0.009452,0.008786
545.949457,251.539440,-0.227828,-0.008981,0.008325
546.329432,251.532303,-0.231796,-0.008355,0.007724
546.709407,251.524862,-0.235557,-0.008087,0.007458
547.089383,251.517116,-0.239271,-0.008036,0.007392
547.469358,251.509068,-0.242978,-0.008062,0.007397
547.849333,251.500726,-0.246709,-0.008151,0.007460
548.229308,251.492101,-0.250492,-0.008266,0.007545
548.609283,251.483201,-0.254322,-0.008236,0.007497
548.989259,251.474016,-0.258071,-0.008030,0.007290
549.369234,251.464536,-0.261703,-0.008275,0.007493
549.749209,251.454753,-0.265670,-0.009434,0.008517
550.129184,251.444672,-0.270358,-0.010390,0.009346
550.509160,251.434292,-0.275191,-0.009910,0.008882
550.889135,251.423583,-0.279429,-0.008800,0.007862
551.269110,251.412504,-0.283236,-0.008375,0.007460
551.649085,251.401024,-0.287077,-0.008534,0.007578
552.029060,251.389127,-0.291022,-0.008656,0.007662
552.409036,251.376805,-0.294966,-0.008653,0.007635
552.789011,251.364074,-0.298899,-0.008693,0.007646
553.168986,251.350962,-0.302870,-0.008754,0.007675
553.548961,251.337484,-0.306851,-0.008685,0.007589
553.928937,251.323624,-0.310751,-0.008622,0.007508
554.308912,251.309366,-0.314665,-0.009019,0.007828
554.688887,251.294704,-0.318915,-0.009828,0.008499
555.068862,251.279641,-0.323550,-0.010260,0.008836
555.448837,251.264170,-0.328179,-0.009972,0.008553
555.828813,251.248259,-0.332542,-0.009461,0.008083
556.208788,251.231874,-0.336699,-0.009110,0.007755
556.588763,251.214974,-0.340735,-0.008945,0.007586
556.968738,251.197515,-0.344734,-0.008944,0.007558
557.348714,251.179477,-0.348760,-0.009006,0.007581
557.728689,251.160910,-0.352804,-0.009030,0.007573
558.108664,251.141866,-0.356841,-0.009043,0.007555
558.488639,251.122353,-0.360886,-0.009096,0.007570
558.868614,251.102346,-0.364961,-0.009127,0.007566
559.248590,251.081826,-0.369024,-0.009023,0.007451
559.628565,251.060789,-0.372996,-0.008962,0.007372
560.008540,251.039232,-0.376993,-0.009371,0.007677
560.388515,251.017147,-0.381317,-0.010132,0.008265
560.768491,250.994518,-0.385978,-0.010454,0.008488
561.148466,250.971315,-0.390573,-0.010050,0.008122
561.528441,250.947455,-0.394863,-0.009506,0.007649
561.908416,250.922850,-0.398966,-0.009238,0.007402
562.288391,250.897507,-0.403007,-0.009157,0.007306
562.668367,250.871521,-0.407027,-0.009150,0.007271
563.048342,250.844966,-0.411052,-0.009173,0.007258
563.428317,250.817830,-0.415080,-0.009186,0.007238
563.808292,250.790080,-0.419106,-0.009188,0.007208
564.188268,250.761692,-0.423124,-0.009185,0.007175
564.568243,250.732660,-0.427136,-0.009185,0.007144
564.948218,250.702978,-0.431143,-0.009201,0.007125
565.328193,250.672662,-0.435157,-0.009222,0.007109
565.708168,250.641725,-0.439171,-0.009188,0.007053
566.088144,250.610101,-0.443145,-0.009103,0.006956
566.468119,250.577633,-0.447073,-0.009163,0.006971
566.848094,250.544196,-0.451087,-0.009518,0.007209
567.228069,250.509879,-0.455310,-0.009903,0.007465
567.608045,250.474833,-0.459644,-0.009978,0.007484
567.988020,250.439126,-0.463919,-0.009780,0.007300
568.367995,250.402716,-0.468069,-0.009486,0.007047
568.747970,250.365561,-0.472077,-0.009198,0.006802
569.127945,250.327641,-0.475968,-0.009034,0.006650
569.507921,250.288946,-0.479824,-0.009027,0.006616
569.887896,250.249486,-0.483698,-0.009063,0.006612
570.267871,250.209302,-0.487573,-0.009057,0.006578
570.647846,250.168410,-0.491430,-0.009031,0.006528
571.027822,250.126667,-0.495271,-0.009012,0.006485
571.407797,250.083872,-0.499101,-0.009000,0.006447
571.787772,250.039958,-0.502920,-0.008986,0.006407
572.167747,249.995074,-0.506727,-0.008968,0.006365
572.547722,249.949370,-0.510520,-0.008950,0.006323
572.927698,249.902862,-0.514300,-0.008933,0.006282
573.307673,249.855515,-0.518066,-0.008912,0.006239
573.687648,249.807299,-0.521818,-0.008887,0.006192
574.067623,249.758205,-0.525552,-0.008865,0.006149
574.447599,249.708226,-0.529274,-0.008860,0.006117
574.827574,249.657380,-0.532993,-0.008849,0.006081
575.207549,249.605691,-0.536694,-0.008782,0.006008
575.587524,249.553131,-0.540346,-0.008689,0.005917
575.967499,249.499565,-0.543959,-0.008747,0.005930
576.347475,249.444864,-0.547648,-0.009041,0.006100
576.727450,249.389023,-0.551495,-0.009288,0.006236
577.107425,249.332106,-0.555378,-0.009189,0.006140
577.487400,249.274165,-0.559130,-0.008876,0.005902
577.867376,249.215239,-0.562742,-0.008639,0.005718
578.247351,249.155360,-0.566287,-0.008541,0.005628
578.627326,249.094527,-0.569806,-0.008499,0.005575
579.007301,249.032719,-0.573306,-0.008469,0.005530
579.387276,248.969922,-0.576791,-0.008442,0.005488
579.767252,248.906137,-0.580259,-0.008413,0.005444
580.147227,248.841365,-0.583709,-0.008381,0.005399
580.527202,248.775585,-0.587140,-0.008349,0.005354
580.907177,248.708765,-0.590554,-0.008317,0.005310
581.287153,248.640847,-0.593949,-0.008285,0.005266
581.667128,248.571719,-0.597327,-0.008252,0.005222
582.047103,248.501271,-0.600686,-0.008219,0.005178
582.427078,248.429557,-0.604026,-0.008185,0.005134
582.807053,248.356733,-0.607348,-0.008151,0.005090
583.187029,248.282907,-0.610651,-0.008117,0.005046
583.567004,248.208051,-0.613936,-0.008083,0.005002
583.946979,248.132119,-0.617202,-0.008048,0.004959
584.326954,248.055088,-0.620449,-0.008012,0.004916
584.706930,247.976949,-0.623677,-0.007977,0.004873
585.086905,247.897707,-0.626886,-0.007941,0.004830
585.466880,247.817396,-0.630076,-0.007905,0.004788
585.846855,247.736045,-0.633247,-0.007869,0.004745
586.226830,247.653559,-0.636399,-0.007833,0.004703
586.606806,247.569755,-0.639533,-0.007796,0.004661
586.986781,247.484514,-0.642647,-0.007759,0.004620
587.366756,247.397921,-0.645742,-0.007723,0.004578
587.746731,247.310095,-0.648818,-0.007686,0.004537
588.126707,247.221095,-0.651875,-0.007649,0.004497
588.506682,247.130932,-0.654913,-0.007611,0.004456
588.886657,247.039612,-0.657933,-0.007574,0.004416
589.266632,246.947131,-0.660933,-0.007537,0.004376
589.646607,246.853484,-0.663915,-0.007500,0.004337
590.026583,246.758656,-0.666878,-0.007463,0.004297
590.406558,246.662626,-0.669822,-0.007425,0.004259
590.786533,246.565388,-0.672747,-0.007388,0.004220
591.166508,246.466989,-0.675655,-0.007351,0.004182
591.546484,246.367479,-0.678543,-0.007314,0.004144
591.926459,246.266756,-0.681413,-0.007277,0.004107
592.306434,246.164580,-0.684265,-0.007240,0.004070
592.686409,246.060791,-0.687099,-0.007203,0.004033
593.066384,245.955538,-0.689914,-0.007166,0.003997
593.446360,245.849033,-0.692712,-0.007130,0.003961
593.826335,245.741359,-0.695492,-0.007093,0.003925
594.206310,245.632469,-0.698254,-0.007057,0.003890
594.586285,245.522324,-0.700998,-0.007021,0.003855
594.966261,245.410926,-0.703725,-0.006985,0.003821
595.346236,245.298283,-0.706435,-0.006950,0.003786
595.726211,245.184392,-0.709127,-0.006914,0.003753
596.106186,245.069235,-0.711803,-0.006879,0.003720
596.486161,244.952804,-0.714461,-0.006844,0.003687
596.866137,244.835124,-0.717103,-0.006809,0.003654
597.246112,244.716227,-0.719728,-0.006775,0.003622
597.626087,244.596062,-0.722336,-0.006740,0.003591
598.006062,244.474487,-0.724928,-0.006707,0.003559
598.386038,244.351386,-0.727504,-0.006673,0.003529
598.766013,244.226796,-0.730065,-0.006640,0.003498
599.145988,244.100800,-0.732609,-0.006607,0.003468
599.525963,243.973459,-0.735138,-0.006574,0.003438
599.905938,243.844808,-0.737651,-0.006542,0.003409
600.285914,243.714875,-0.740149,-0.006510,0.003381
600.665889,243.583657,-0.742632,-0.006478,0.003352
601.045864,243.451139,-0.745100,-0.006447,0.003324
601.425839,243.317316,-0.747553,-0.006416,0.003297
601.805815,243.182189,-0.749992,-0.006386,0.003269
602.185790,243.045760,-0.752416,-0.006356,0.003243
602.565765,242.908018,-0.754826,-0.006326,0.003216
602.945740,242.768952,-0.757223,-0.006297,0.003191
603.325715,242.628566,-0.759605,-0.006268,0.003165
603.705691,242.486895,-0.761974,-0.006239,0.003140
604.085666,242.343956,-0.764330,-0.006212,0.003115
604.465641,242.199654,-0.766673,-0.006184,0.003091
604.845616,242.053849,-0.769003,-0.006157,0.003067
605.225592,241.906485,-0.771320,-0.006130,0.003044
605.605567,241.757652,-0.773624,-0.006104,0.003020
605.985542,241.607442,-0.775917,-0.006079,0.002998
606.365517,241.455895,-0.778197,-0.006053,0.002975
606.745492,241.303024,-0.780465,-0.006029,0.002954
607.125468,241.148835,-0.782722,-0.006005,0.002932
607.505443,240.993325,-0.784967,-0.005981,0.002911
607.885418,240.836490,-0.787201,-0.005958,0.002890
608.265393,240.678328,-0.789425,-0.005935,0.002870
608.645369,240.518839,-0.791637,-0.005913,0.002850
609.025344,240.358024,-0.793839,-0.005891,0.002830
609.405319,240.195883,-0.796030,-0.005870,0.002811
609.785294,240.032416,-0.798212,-0.005849,0.002792
610.165269,239.867621,-0.800384,-0.005829,0.002774
