z,u,v,Phi,kappa_n,iters,flag,pred_type
315.75841619391764,42.13464180016538,4.126131585307746,-734.9362947075323,-0.0036059262366585827,20,1,DAE_BISECT
318.4118482627741,42.19109975249484,4.122797200723713,-732.0481454328465,-0.0036100484179166508,20,1,DAE_BISECT
321.06528033163056,41.72382976138083,4.142687664580204,-730.7425544296058,-0.003619284060261004,20,1,DAE_BISECT
323.718712400487,41.65316791125608,4.213177376270047,-727.8341795018968,-0.0036219861988817945,20,1,DAE_BISECT
326.3721444693434,41.51444050824136,4.24863843319932,-724.9226709989296,-0.0036260035836338453,20,1,DAE_BISECT
329.0255765381999,41.433875384035886,4.28137594082604,-721.5137555755226,-0.003628438325762143,20,1,DAE_BISECT
331.67900860705635,41.378627988621616,4.402241554847111,-717.5450707004666,-0.0036303283365398667,20,1,DAE_BISECT
334.3324406759128,41.46548729216451,4.465169480112937,-712.8080640820742,-0.0036274368593677843,20,1,DAE_BISECT
336.98587274476927,41.51778844386233,4.508262293815398,-707.6658207545371,-0.0036257843123198674,20,1,DAE_BISECT
339.6393048136257,41.57087855126179,4.4939173153541905,-701.9596138730361,-0.0036248086341397435,20,1,DAE_BISECT
342.29273688248213,41.39959765138355,4.583547257189917,-696.600911021418,-0.0036295645655757295,20,1,DAE_BISECT
344.9461689513386,41.46800501783355,4.618106294866906,-689.8794807495013,-0.003627476923495954,20,1,DAE_BISECT
347.59960102019505,41.55537580470463,4.673612106111984,-682.6577403972133,-0.003624580948769957,20,1,DAE_BISECT
350.2530330890515,41.60548704086986,4.652744614710808,-674.9451406846779,-0.003623316823412641,20,1,DAE_BISECT
352.906465157908,41.48205040329525,4.736542832939836,-667.4828808430531,-0.0036269532433746755,20,1,DAE_BISECT
355.5598972267644,41.54641684707059,4.760437488598465,-658.9468845892521,-0.00362506286139822,20,1,DAE_BISECT
358.21332929562084,41.638406825642264,4.767551312279872,-650.0161675552195,-0.0036256020548237886,20,1,DAE_BISECT
