z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.815657881303164,10.158635292526492,-0.559251399875324,-1.5107131624127896,-1.135411989146347,-0.8488828701751203,0.0,0.0,0,False
20.81690209277246,10.159177305595092,-0.5590252538561403,-1.5101881436363855,-1.1362549585706985,-0.8485761392821974,0.0,0.0,0,False
20.818146304241754,10.15971910692647,-0.5587989409385751,-1.5096628413186708,-1.1370975813720219,-0.8482691385723733,0.0,0.0,0,False
20.81939051571105,10.160260696579847,-0.5585724613001702,-1.5091372555824325,-1.1379398574064825,-0.8479618682061262,0.0,0.0,0,False
20.820634727180344,10.16080207453906,-0.5583458151496105,-1.5086113866244284,-1.138781786412973,-0.8476543283863327,0.0,0.0,0,False
20.821878938649636,10.161343241015514,-0.5581190026017694,-1.5080852344192428,-1.1396233684828923,-0.8473465191887111,0.0,0.0,0,False
20.82312315011893,10.161884195993714,-0.5578920238650994,-1.5075587991634407,-1.1404646033554142,-0.8470384408160916,0.0,0.0,0,False
20.824367361588227,10.162424939534265,-0.5576648791167325,-1.5070320809795121,-1.1413054908873437,-0.8467300934289477,0.0,0.0,0,False
20.82561157305752,10.162965471622655,-0.5574375685650526,-1.5065050800638482,-1.142146030818588,-0.8464214772303233,0.0,0.0,0,False
20.826855784526817,10.163505792471124,-0.5572100923242937,-1.5059777963908807,-1.1429862232404389,-0.8461125922955723,0.0,0.0,0,False
20.828099995996112,10.16404590206582,-0.5569824506026088,-1.5054502301568093,-1.1438260678930787,-0.845803438827696,0.0,0.0,0,False
20.829344207465407,10.164585800468718,-0.5567546435767128,-1.504922381483826,-1.1446655646339552,-0.8454940169871549,0.0,0.0,0,False
20.830588418934703,10.165125487666955,-0.5565266714546827,-1.504394250567943,-1.1455047132039984,-0.8451843269771553,0.0,0.0,0,False
20.831832630403998,10.165664963873573,-0.5562985343501176,-1.5038658373834635,-1.1463435136943618,-0.8448743688726952,0.0,0.0,0,False
20.833076841873293,10.166204229076357,-0.5560702324708605,-1.5033371421262116,-1.1471819658462497,-0.8445641428769355,0.0,0.0,0,False
20.834321053342585,10.166743283338636,-0.5558417659932084,-1.5028081649180882,-1.1480200695177378,-0.8442536491503255,0.0,0.0,0,False
20.83556526481188,10.167282126649178,-0.5556131351249269,-1.502278905954732,-1.1488578244507734,-0.8439428878962301,0.0,0.0,0,False
20.836809476281175,10.16782075922182,-0.5553843399789742,-1.5017493652103087,-1.1496952307363835,-0.8436318591892861,0.0,0.0,0,False
20.83805368775047,10.16835918104597,-0.5551553807628816,-1.5012195428802715,-1.1505322881167814,-0.843320563232814,0.0,0.0,0,False
20.839297899219765,10.168897392186297,-0.554926257652523,-1.5006894390862302,-1.1513689964506735,-0.8430090001872472,0.0,0.0,0,False
20.84054211068906,10.169435392633174,-0.5546969708553504,-1.5001590540234604,-1.1522053554810041,-0.8426971702561098,0.0,0.0,0,False
20.841786322158356,10.16997318260123,-0.5544675204836776,-1.4996283876659846,-1.1530413652986826,-0.8423850735136743,0.0,0.0,0,False
20.84303053362765,10.170510762081474,-0.5542379067447204,-1.4990974402088948,-1.1538770256469182,-0.842072710163418,0.0,0.0,0,False
20.844274745096946,10.171048131139901,-0.5540081298139259,-1.498566211773508,-1.1547123363850451,-0.841760080365757,0.0,0.0,0,False
20.84551895656624,10.171585289768478,-0.553778189898428,-1.4980347025547378,-1.155547297257003,-0.8414471843243695,0.0,0.0,0,False
20.846763168035537,10.172122238182613,-0.5535480871098933,-1.4975029125264654,-1.1563819083535798,-0.8411340221131631,0.0,0.0,0,False
20.84800737950483,10.172658976374898,-0.5533178216552186,-1.496970841883421,-1.1572161694189778,-0.84082059393577,0.0,0.0,0,False
20.849251590974124,10.173195504412643,-0.5530873937094196,-1.4964384907466342,-1.158050080313153,-0.8405068999525842,0.0,0.0,0,False
