z,s,u,v,X,Y,Z,Phi,kappa_n,newton_iters,bisected,ratio
23.09949494408243,20.294340832761584,10.926268561252513,-0.0028525623260574513,-0.16619994090212556,-1.9951905210487404,-0.004564093531929472,-7.680488189887313e-16,-0.4315670448795411,1,0,1.0001148878478692
23.111940792651442,20.304497218591102,10.929835519956066,0.000568513439874988,-0.15765940304999326,-1.9956796480416037,0.0009096214548005616,6.402213828526904e-16,-0.4314773553263299,1,0,1.0001047037515363
23.12438664122045,20.314655645367335,10.933403750947488,0.003987927399931697,-0.14911200072352457,-1.9961201963628343,0.006380666927300854,-1.4090291433621616e-15,-0.4313855583418548,1,0,1.0000944655411
23.13683248978946,20.32481612165563,10.936973361517383,0.007405602948585897,-0.1405578861013639,-1.9965121655249898,0.011848856412661226,-3.3237301799715624e-15,-0.4312916717367693,1,0,1.0000841736527966
23.14927833835847,20.33497865526821,10.940544458725457,0.010821463103034926,-0.1319972118859507,-1.9968555564132022,0.017314003036886676,-4.682018661661402e-15,-0.4311957140880017,1,0,1.0000738285278716
23.16172418692748,20.34514325326275,10.94411714940171,0.014235430498298897,-0.12343013129922488,-1.9971503712996876,0.022775919531969255,-9.704043124614259e-15,-0.43109770473467013,1,0,1.0000634307055112
23.17417003549649,20.355309921940492,10.947691540147277,0.01764742738229763,-0.11485679807869235,-1.9973966138581165,0.028234418242980147,-1.333308463635774e-14,-0.43099766377379795,1,0,1.0000529807668497
23.1866158840655,20.36547866684285,10.951267737334586,0.0210573756104159,-0.10627736647453206,-1.9975942891778602,0.033689311134396854,-1.9501761316931265e-14,-0.430895612055767,1,0,1.0000424791883702
23.199061732634508,20.37564949274985,10.954845847107793,0.02446519664117804,-0.09769199124554785,-1.9977434037781532,0.03914040979825747,-2.5087570909576584e-14,-0.43079157117966893,1,0,1.000031926507395
23.21150758120352,20.385822403678713,10.958425975382998,0.02787081153227042,-0.08910082765505235,-1.9978439656221076,0.04458752546292183,-3.1797481314654874e-14,-0.4306855634884741,1,0,1.0000213233388564
23.22395342977253,20.395997402881015,10.962008227847766,0.03127414093615342,-0.08050403146788114,-1.9978959841305783,0.050030469001224626,-4.0707021087271755e-14,-0.4305776120639508,1,0,1.0000106702270322
23.23639927834154,20.406174492841206,10.96559270996075,0.034675105096646675,-0.07190175894659466,-1.9978994701958774,0.05546905094023174,-4.7031822880683194e-14,-0.4304677407214532,1,0,0.9999999677727952
23.24884512691055,20.416353675274713,10.969179526950823,0.03807362384578776,-0.06329416684827747,-1.9978544361953023,0.06090308147147791,-5.772465838660423e-14,-0.430355974004559,1,0,0.9999892167008761
23.26129097547956,20.426534951125788,10.972768783815898,0.04146961660076965,-0.05468141242151755,-1.997760896004502,0.06633237046137178,-6.677991493120317e-14,-0.4302423371794301,1,0,0.9999784176884936
23.27373682404857,20.436718320566357,10.976360585321736,0.044863002361669034,-0.04606365340284314,-1.9976188650106317,0.071756727462904,-7.719519468096792e-14,-0.4301268562290039,1,0,0.9999675714073671
23.286182672617578,20.446903782994063,10.979955036000117,0.04825369970933293,-0.03744104801408783,-1.9974283601252982,0.0771759617276439,-8.790190797469677e-14,-0.43000955784699946,1,0,0.9999566785206605
23.29862852118659,20.45709133703036,10.983552240146665,0.051641626803744976,-0.028813754960010138,-1.9971893997972752,0.08258988221853467,-9.860168237452172e-14,-0.429890469431735,1,0,0.9999457396866747
23.311074369755598,20.467280980518854,10.987152301818378,0.055026701382977154,-0.020181933426009793,-1.9969020040249743,0.08799829762365267,-1.111610803405938e-13,-0.42976961907976174,1,0,0.9999347555810826
23.32352021832461,20.477472710524772,10.990755324831067,0.05840884076326216,-0.01154574307549077,-1.9965661943685844,0.093401016371781,-1.2342904476270178e-13,-0.42964703557933864,1,0,0.9999237269997623
23.33596606689362,20.487666523332265,10.994361412755838,0.06178796183838142,-0.0029053440488921206,-1.996181993962041,0.09879784664690909,-1.347880140833979e-13,-0.4295227484036883,1,0,0.9999126546458034
23.34841191546263,20.497862414442796,10.997970668915219,0.06516398108075755,0.005739103037007432,-1.9957494275245902,0.10418859640546983,-1.490821355254468e-13,-0.42939678770376094,1,0,0.9999015392384418
23.36085776403164,20.508060378574548,11.00158319637989,0.06853681454187019,0.014387437091850955,-1.9952685213721861,0.10957307339250602,-1.6160683902199935e-13,-0.42926918430236255,1,0,0.9998903815824369
23.373303612600647,20.51826040966038,11.005199097962466,0.07190637785760118,0.023039496547990312,-1.9947393034279763,0.11495108516570925,-1.7498502646873249e-13,-0.42913996968533413,1,0,0.9998791825092584
23.38574946116966,20.52846250081002,11.0088184762247,0.07527258617869467,0.03169511938968588,-1.9941618032433632,0.1203224389999728,-1.8990364836213303e-13,-0.4290091760459421,1,0,0.999867938388192
23.398195309738668,20.5386666444394,11.012441433588394,0.07863535404880762,0.040354143431431636,-1.9935360520258874,0.12568694170851843,-2.057243264630415e-13,-0.4288768361698886,1,0,0.9998566553818828
23.41064115830768,20.548872832152004,11.016068072170516,0.08199459565102166,0.04901640593600498,-1.9928620826177057,0.1310444000519084,-2.1956048090743252e-13,-0.4287429834991095,1,0,0.9998453330953132
23.42308700687669,20.5590810547635,11.019698493824697,0.08535022472835,0.057681743727660655,-1.9921399295165305,0.13639462062672444,-2.35977903884077e-13,-0.4286076521125023,1,0,0.9998339721268268
23.435532855445697,20.569291302302762,11.023332800138812,0.08870215458114959,0.06634999320071912,-1.9913696288863394,0.1417374098770049,-2.514932706532136e-13,-0.42847087671735534,1,0,0.9998225731703385
23.44797870401471,20.579503564014544,11.026971092433941,0.09205029806258988,0.07502099033212853,-1.9905512185681233,0.1470725741025801,-2.668559817564642e-13,-0.42833269264123647,1,0,0.9998111371334863
23.460424552583717,20.589717828358175,11.030613471760812,0.09539456757498183,0.08369457068865124,-1.9896847380904241,0.15239991946877626,-2.8449465006019636e-13,-0.42819313582390606,1,0,0.9997996647774205
23.47287040115273,20.599934083007934,11.034260038896614,0.0987348750666633,0.09237056943558253,-1.9887702286795685,0.15771925201699732,-3.0013491691960326e-13,-0.428052242809116,1,0,0.9997881568623236
23.485316249721738,20.610152314854968,11.037910894341836,0.102071132030124,0.10104882134620508,-1.9878077332694442,0.16303037767726727,-3.161915174132446e-13,-0.4279100507363547,1,0,0.9997766142974682
23.49776209829075,20.62037251000764,11.041566138316307,0.10540324949966581,0.10972916080996706,-1.9867972965111724,0.16833310228001372,-3.341632526243643e-13,-0.42776659733241046,1,0,0.9997650379730525
23.510207946859758,20.63059465379142,11.045225870754722,0.10873113804918126,0.11841142184013995,-1.9857389647825825,0.1736272315680172,-3.5117742047674483e-13,-0.4276219209027995,1,0,0.9997534287116694
23.522653795428766,20.640818730750386,11.04889019130231,0.11205470779100125,0.1270954380824558,-1.9846327861972088,0.1789125712100352,-3.6810832160227847e-13,-0.4274760603231401,1,0,0.9997417874135378
23.53509964399778,20.65104472464904,11.052559199310235,0.11537386837516399,0.13578104282378342,-1.9834788106129475,0.18418892681506155,-3.845535001545386e-13,-0.4273290550304192,1,0,0.9997301150784306
23.547545492566787,20.661272618472122,11.056232993830067,0.11868852898803668,0.1444680689992606,-1.9822770896406823,0.1894561039455189,-4.020395127923848e-13,-0.42718094501407455,1,0,0.9997184126019258
23.5599913411358,20.671502394426017,11.059911673608374,0.12199859835193912,0.15315634920040416,-1.981027676652414,0.19471390813200096,-4.20052881366928e-13,-0.42703177080702687,1,0,0.9997066809162738
23.572437189704807,20.68173403394109,11.063595337081253,0.12530398472546916,0.16184571568372638,-1.9797306267889314,0.19996214488908037,-4.382189056073571e-13,-0.42688157347663624,1,0,0.9996949210747815
