s,z_orig,r_orig,z_smooth,r_smooth,dr_orig,dz_orig,dr_smooth,dz_smooth,curvature_orig,curvature_smooth
209.029104,123.120300,219.529644,123.414918,219.315406,0.591840,0.806053,0.583946,0.806818,0.00336472,0.00357312
210.220668,124.082178,220.232934,124.377755,220.009145,0.588566,0.808446,0.580457,0.809279,0.00344259,0.00365222
211.408685,125.044055,220.930197,125.340669,220.696627,0.585217,0.810874,0.576889,0.811771,0.00352313,0.00373359
212.593124,126.005932,221.621348,126.303653,221.377767,0.581789,0.813337,0.573242,0.814294,0.00360636,0.00381717
213.773956,126.967810,222.306298,127.266702,222.052477,0.578279,0.815836,0.569513,0.816848,0.00369226,0.00390289
214.951151,127.929687,222.984959,128.229809,222.720669,0.574686,0.818371,0.565699,0.819433,0.00378081,0.00399069
216.124679,128.891564,223.657238,129.192968,223.382254,0.571006,0.820943,0.561799,0.822049,0.00387201,0.00408050
217.294510,129.853442,224.323044,130.156169,224.037142,0.567237,0.823552,0.557812,0.824694,0.00396583,0.00417222
218.460616,130.815319,224.982281,131.119407,224.685243,0.563376,0.826197,0.553734,0.827370,0.00406224,0.00426576
219.622968,131.777196,225.634856,132.082670,225.326464,0.559422,0.828880,0.549566,0.830075,0.00416121,0.00436102
220.781538,132.739074,226.280671,133.045951,225.960716,0.555371,0.831599,0.545304,0.832809,0.00426269,0.00445787
221.936300,133.700951,226.919629,134.009238,226.587909,0.551221,0.834355,0.540949,0.835570,0.00436663,0.00455618
223.087229,134.662829,227.551633,134.972521,227.207951,0.546971,0.837148,0.536497,0.838359,0.00447298,0.00465583
224.234300,135.624706,228.176583,135.935788,227.820754,0.542616,0.839977,0.531950,0.841173,0.00458167,0.00475665
225.377490,136.586583,228.794383,136.899029,228.426229,0.538156,0.842841,0.527304,0.844012,0.00469263,0.00485850
226.516778,137.548461,229.404931,137.862229,229.024289,0.533589,0.845740,0.522561,0.846874,0.00480577,0.00496119
227.652145,138.510338,230.008131,138.825376,229.614850,0.528911,0.848673,0.517719,0.849758,0.00492099,0.00506456
228.783573,139.472215,230.603883,139.788455,230.197826,0.524122,0.851639,0.512777,0.852663,0.00503821,0.00516836
229.911045,140.434093,231.192089,140.751454,230.773138,0.519219,0.854636,0.507737,0.855586,0.00515728,0.00527265
231.034549,141.395970,231.772652,141.714357,231.340706,0.514200,0.857665,0.502597,0.858526,0.00527810,0.00537624
232.154073,142.357847,232.345475,142.677150,231.900453,0.509065,0.860723,0.497357,0.861481,0.00540052,0.00548258
233.269609,143.319725,232.910462,143.639815,232.452307,0.503811,0.863809,0.492022,0.864448,0.00552439,0.00557778
234.381149,144.281602,233.467521,144.602339,232.996198,0.498437,0.866920,0.486579,0.867432,0.00564954,0.00571275
235.488691,145.243479,234.016557,145.564776,233.531927,0.492942,0.870056,0.480721,0.870593,0.00577580,0.00643751
236.592233,146.205357,234.557480,146.527271,234.059118,0.487326,0.873214,0.474833,0.873718,0.00590296,0.00577729
237.691778,147.167234,235.090201,147.489594,234.578105,0.481586,0.876392,0.469117,0.876703,0.00603083,0.00608413
238.787332,148.129111,235.614633,148.451727,235.088832,0.475724,0.879588,0.463235,0.879728,0.00615917,0.00612929
239.878901,149.090989,236.130691,149.413655,235.591246,0.469738,0.882799,0.457280,0.882742,0.00628776,0.00624266
240.966499,150.052866,236.638294,150.375361,236.085302,0.463628,0.886023,0.451229,0.885755,0.00641633,0.00633426
242.050139,151.014743,237.137361,151.336829,236.570956,0.457394,0.889257,0.445091,0.888762,0.00654462,0.00643210
243.129841,151.976621,237.627818,152.298045,237.048172,0.451037,0.892498,0.438871,0.891759,0.00667236,0.00651282
244.205626,152.938498,238.109591,153.258994,237.516918,0.444558,0.895743,0.432555,0.894751,0.00679923,0.00664053
245.277519,153.900375,238.582611,154.219661,237.977167,0.437957,0.898988,0.426211,0.897706,0.00692493,0.00658043
246.345551,154.862253,239.046812,155.180034,238.428899,0.431236,0.902231,0.419599,0.900732,0.00704914,0.00720806
247.409752,155.824130,239.502133,156.140287,238.871677,0.424396,0.905469,0.412449,0.903939,0.00717150,0.00770829
248.470160,156.786008,239.948514,157.100489,239.305284,0.417440,0.908696,0.405506,0.906991,0.00729168,0.00678130
249.526814,157.747885,240.385905,158.060373,239.730276,0.410369,0.911911,0.398848,0.909861,0.00740931,0.00712184
250.579758,158.709762,240.814254,159.019929,240.146656,0.403186,0.915110,0.392035,0.912746,0.00752401,0.00711797
251.629039,159.671640,241.233519,159.979149,240.554429,0.395894,0.918287,0.385192,0.915590,0.00763539,0.00719679
252.674708,160.633517,241.643660,160.938027,240.953608,0.388497,0.921441,0.378284,0.918406,0.00774308,0.00726406
253.716819,161.595394,242.044642,161.896558,241.344210,0.380999,0.924567,0.371349,0.921181,0.00784667,0.00726821
254.755430,162.557272,242.436438,162.854739,241.726259,0.373402,0.927660,0.364302,0.923947,0.00794575,0.00750994
255.790601,163.519149,242.819023,163.812706,242.099421,0.365713,0.930718,0.356418,0.926970,0.00803993,0.00902869
256.822398,164.481026,243.192381,164.770699,242.463055,0.357935,0.933737,0.348744,0.929845,0.00812880,0.00707737
257.850887,165.442904,243.556498,165.728341,242.818176,0.350075,0.936712,0.341732,0.932412,0.00821196,0.00764606
258.876139,166.404781,243.911370,166.685635,243.164830,0.342138,0.939640,0.334517,0.935004,0.00828900,0.00751988
259.898227,167.366658,244.256996,167.642587,243.503067,0.334129,0.942518,0.327320,0.937535,0.00835953,0.00761890
260.917229,168.328536,244.593383,168.599203,243.832942,0.326056,0.945341,0.320146,0.940006,0.00842318,0.00748259
261.933222,169.290413,244.920543,169.555494,244.154512,0.317925,0.948106,0.312781,0.942491,0.00847957,0.00803343
262.946287,170.252290,245.238496,170.511644,244.467307,0.309744,0.950810,0.304526,0.945203,0.00852834,0.00936216
263.956509,171.214168,245.547267,171.467839,244.770807,0.301519,0.953450,0.296671,0.947717,0.00856915,0.00719475
264.963972,172.176045,245.846888,172.423733,245.066163,0.293259,0.956023,0.289570,0.949933,0.00860169,0.00777960
265.968763,173.137922,246.137400,173.379343,245.353453,0.284971,0.958526,0.282301,0.952156,0.00862566,0.00756124
266.970971,174.099800,246.418847,174.334687,245.632756,0.276665,0.960957,0.275040,0.954324,0.00864078,0.00777153
267.970685,175.061677,246.691283,175.289784,245.904156,0.268349,0.963312,0.268029,0.956377,0.00864680,0.00704227
268.967998,176.023554,246.954767,176.244698,246.167596,0.260031,0.965591,0.259717,0.958739,0.00864352,0.01052320
269.962999,176.985432,247.209366,177.199856,246.421653,0.251721,0.967790,0.251542,0.960997,0.00863075,0.00675370
270.955783,177.947309,247.455153,178.154811,246.668059,0.243428,0.969910,0.244699,0.962831,0.00860833,0.00770595
271.946441,178.909186,247.692209,179.109586,246.906909,0.235161,0.971947,0.237552,0.964708,0.00857615,0.00740933
272.935066,179.871064,247.920620,180.064208,247.138305,0.226930,0.973902,0.230570,0.966495,0.00853414,0.00735826
273.921751,180.832941,248.140481,181.018704,247.362344,0.218744,0.975773,0.223524,0.968259,0.00848224,0.00755169
274.906588,181.794819,248.351893,181.973214,247.578649,0.210612,0.977561,0.215424,0.970221,0.00842045,0.00958300
275.889667,182.756696,248.554962,182.927960,247.786440,0.202545,0.979264,0.207781,0.972015,0.00834881,0.00658260
276.871080,183.718573,248.749804,183.882628,247.987203,0.194551,0.980884,0.201244,0.973503,0.00826739,0.00724374
277.850916,184.680451,248.936538,184.837247,248.181049,0.186641,0.982420,0.194438,0.975016,0.00817629,0.00715245
278.829262,185.642328,249.115292,185.791844,248.368087,0.178822,0.983873,0.188037,0.976406,0.00807568,0.00638897
279.806204,186.604205,249.286198,186.746448,248.548429,0.171105,0.985245,0.180738,0.977942,0.00796574,0.00905047
280.781828,187.566083,249.449397,187.701344,248.720893,0.163498,0.986536,0.173119,0.979491,0.00784669,0.00705749
281.756215,188.527960,249.605031,188.656372,248.886404,0.156010,0.987748,0.166686,0.980752,0.00771879,0.00653671
282.729446,189.489837,249.753254,189.611449,249.045609,0.148650,0.988883,0.160471,0.981939,0.00758234,0.00659742
283.701598,190.451715,249.894220,190.566600,249.198626,0.141424,0.989943,0.154379,0.983072,0.00743766,0.00627420
284.672746,191.413592,250.028090,191.521850,249.345572,0.134341,0.990929,0.148146,0.984199,0.00728511,0.00689226
285.642964,192.375469,250.155032,192.477323,249.485973,0.127409,0.991844,0.141104,0.985425,0.00712507,0.00797372
286.612320,193.337347,250.275216,193.433105,249.619464,0.120635,0.992691,0.134701,0.986498,0.00695796,0.00553667
287.580883,194.299224,250.388818,194.389015,249.747316,0.114024,0.993473,0.129229,0.987384,0.00678422,0.00600344
288.548715,195.261101,250.496017,195.345070,249.869653,0.107584,0.994191,0.123598,0.988272,0.00660430,0.00586857
289.515879,196.222979,250.596996,196.301290,249.986598,0.101319,0.994849,0.118333,0.989080,0.00641868,0.00522860
290.482431,197.184856,250.691943,197.257709,250.098135,0.095236,0.995450,0.112004,0.990012,0.00622785,0.00810223
291.448426,198.146733,250.781047,198.214509,250.203148,0.089338,0.995997,0.105967,0.990866,0.00603233,0.00460828
292.413917,199.108611,250.864502,199.171484,250.303232,0.083631,0.996493,0.101242,0.991507,0.00583264,0.00533100
293.378952,200.070488,250.942502,200.128644,250.398515,0.078118,0.996940,0.096253,0.992166,0.00562931,0.00516054
294.343576,201.032365,251.015245,201.086001,250.489120,0.072802,0.997343,0.091732,0.992747,0.00542289,0.00434383
295.307832,201.994243,251.082930,202.043562,250.575174,0.067686,0.997704,0.086333,0.993413,0.00521391,0.00700021
296.271759,202.956120,251.145757,203.001470,250.655613,0.062772,0.998025,0.081014,0.994041,0.00500294,0.00416817
297.235394,203.917997,251.203928,203.959584,250.731719,0.058061,0.998310,0.076892,0.994505,0.00479052,0.00448197
298.198770,204.879875,251.257643,204.917891,250.803756,0.053556,0.998562,0.072680,0.994967,0.00457720,0.00435157
299.161918,205.841752,251.307105,205.876396,250.871850,0.049256,0.998784,0.068812,0.995379,0.00436353,0.00375830
300.124867,206.803630,251.352516,206.835100,250.936125,0.045162,0.998978,0.064413,0.995828,0.00415006,0.00546059
301.087641,207.765507,251.394075,207.794081,250.995878,0.041272,0.999146,0.059970,0.996262,0.00393733,0.00384452
302.050265,208.727384,251.431982,208.753268,251.051879,0.037587,0.999292,0.056423,0.996592,0.00372586,0.00358015
303.012760,209.689262,251.466435,209.712631,251.104543,0.034105,0.999417,0.053011,0.996900,0.00351619,0.00355989
303.975143,210.651139,251.497630,210.672168,251.153989,0.030823,0.999524,0.049818,0.997179,0.00330881,0.00311842
304.937431,211.613016,251.525759,211.631876,251.200339,0.027739,0.999614,0.046354,0.997469,0.00310424,0.00412270
305.899640,212.574894,251.551014,212.591793,251.243163,0.024851,0.999690,0.042782,0.997755,0.00290295,0.00334276
306.861782,213.536771,251.573582,213.551886,251.282876,0.022155,0.999754,0.039862,0.997977,0.00270542,0.00275599
307.823869,214.498648,251.593646,214.512121,251.319950,0.019647,0.999806,0.037202,0.998173,0.00251210,0.00279877
308.785910,215.460526,251.611385,215.472493,251.354500,0.017322,0.999849,0.034673,0.998353,0.00232343,0.00247957
309.747913,216.422403,251.626974,216.432997,251.386634,0.015177,0.999884,0.032053,0.998532,0.00213982,0.00298834
310.709887,217.384280,251.640585,217.393647,251.416126,0.013206,0.999912,0.029299,0.998712,0.00196166,0.00275600
311.671837,218.346158,251.652381,218.354430,251.443151,0.011403,0.999935,0.027004,0.998854,0.00178935,0.00203134
312.633767,219.308035,251.662523,219.315315,251.468178,0.009763,0.999952,0.025019,0.998972,0.00162321,0.00210580
313.595684,220.269912,251.671164,220.276297,251.491307,0.008280,0.999965,0.023106,0.999083,0.00146358,0.00188195
314.557588,221.231790,251.678453,221.237370,251.512636,0.006948,0.999976,0.021212,0.999188,0.00131077,0.00206539
315.519485,222.193667,251.684531,222.198537,251.532072,0.005759,0.999983,0.019186,0.999295,0.00116503,0.00215489
316.481375,223.155544,251.689532,223.159794,251.549644,0.004707,0.999989,0.017467,0.999382,0.00102662,0.00142462
317.443261,224.117422,251.693585,224.121118,251.565775,0.003784,0.999993,0.016059,0.999449,0.00089574,0.00150929
318.405144,225.079299,251.696812,225.082503,251.580548,0.002983,0.999995,0.014682,0.999514,0.00077259,0.00135701
319.367025,226.041176,251.699325,226.043944,251.594044,0.002298,0.999997,0.013380,0.999572,0.00065731,0.00135275
320.328904,227.003054,251.701232,227.005440,251.606252,0.001719,0.999998,0.011965,0.999633,0.00055002,0.00159359
