z,s,u,v,X,Y,Z,Phi,sigma,newton_iters,bisected,ratio,converged
612.1316843752718,3060658.4218763676,1817.660323000947,44.77425184563245,1689111.1218992802,1711407.0475058942,-808087.4482850942,1.8366845324635506e-06,5000.000000000001,3,0,1.9463757317119426,True
612.7016393886565,3063508.1969432915,1817.1095317886882,44.77311025360323,1687855.7558734498,1706234.731677762,-806553.543042622,-1.1784723028540611e-06,5000.0,3,0,1.9423176857350186,True
613.2715944020414,3066357.9720102157,1816.5448766657548,44.77205945627309,1686359.715657567,1701143.356038428,-804983.0421544763,-1.641456037759781e-07,5000.0,4,0,1.940565971158953,True
613.8415494154261,3069207.7470771396,1815.9890934850055,44.77094910741342,1685011.7348020587,1696012.9305807461,-803439.2072829189,-4.0674349293112755e-06,5000.0,3,0,1.9372435669234187,True
614.411504428811,3072057.522144064,1815.4491957925052,44.769733438143774,1683929.085043243,1690807.2272898965,-801941.3878406221,-2.5153858587145805e-06,5000.000000000001,3,0,1.9370392412390667,True
614.9814594421957,3074907.2972109877,1814.9148374267045,44.76848084075839,1682934.6591328203,1685580.71980693,-800460.7681482362,-2.088025212287903e-06,5000.000000000001,3,0,1.9364891743546901,True
615.5514144555806,3077757.072277912,1814.3706670625754,44.76729219857584,1681769.062397998,1680413.715749313,-798954.833101002,2.0954757928848267e-08,4999.999999999999,3,0,1.9309767809770937,True
616.1213694689653,3080606.8473448358,1813.813911353401,44.76618531364495,1680387.3630813984,1675320.2407162427,-797416.02335072,-1.4711404219269753e-06,5000.000000000001,3,0,1.9276560206562527,True
616.6913244823502,3083456.62241176,1813.245374097683,44.765154635978725,1678804.8150546283,1670295.8115498403,-795846.688874787,2.012820914387703e-06,5000.0,3,0,1.9273789700018196,True
617.2612794957349,3086306.397478684,1812.6951835305847,44.76400296913273,1677526.1873009535,1665183.6946900175,-794329.9563931678,-3.8065481930971146e-06,5000.0,3,0,1.9228243279592487,True
617.8312345091198,3089156.172545608,1812.141984651846,44.76287027798273,1676193.0963000464,1660095.2610397884,-792806.8728231234,1.5847617760300636e-06,5000.0,3,0,1.9202604394409046,True
618.4011895225045,3092005.947612532,1811.5950800246778,44.76169570681697,1674960.651586856,1654982.0647847608,-791303.0317885837,-3.189314156770706e-06,5000.0,3,0,1.9182196272795369,True
618.9711445358894,3094855.722679456,1811.0575557693394,44.76045966682523,1673878.4787694935,1649828.886407434,-789826.8365055481,9.23557672649622e-06,5000.0,2,0,1.9175937413965758,True
619.5410995492741,3097705.49774638,1810.5077402384086,44.7593026464647,1672588.6164979702,1644746.6717636085,-788318.7843540489,-8.754432201385498e-07,5000.000000000001,3,0,1.913133325099978,True
620.111054562659,3100555.2728133043,1809.965241019888,44.75809761747852,1671414.549758688,1639635.1251537194,-786832.6802386387,2.7132919058203697e-06,5000.0,2,0,1.9114658349433336,True
620.6810095760437,3103405.047880228,1809.4194246902691,44.75691337767147,1670181.30944365,1634548.5429516197,-785339.3733339148,5.764886736869812e-07,5000.0,3,0,1.9085434522830116,True
621.2509645894286,3106254.8229471524,1808.881778559023,44.75567568972482,1669076.9553234656,1629428.25379394,-783870.2657516211,-1.7222482711076736e-06,5000.0,3,0,1.907617153522192,True
621.8209196028133,3109104.5980140762,1808.3220893963812,44.754579641156354,1667608.2461468377,1624428.494437485,-782342.8714456821,-1.2069940567016602e-06,4999.999999999999,3,0,1.90412732143391,True
622.3908746161982,3111954.3730810005,1807.7697130968825,44.75343554828434,1666255.0962610974,1619399.260105857,-780837.3785208402,2.92900949716568e-07,5000.000000000001,4,0,1.9010008143577917,True
622.9608296295829,3114804.1481479243,1807.2254982103786,44.7522381068833,1665030.271513884,1614336.3856021285,-779356.0173430879,-2.9070070013403893e-06,5000.0,3,0,1.8989552309384259,True
623.5307846429677,3117653.923214848,1806.687320537518,44.75100130698996,1663898.1191757934,1609251.0682068064,-777892.9312128209,9.934883564710617e-07,5000.0,3,0,1.8975187303832677,True
624.1007396563525,3120503.6982817724,1806.1273617418578,44.74990350158104,1662410.401452038,1604283.8576710797,-776372.5739027264,9.621726348996162e-07,5000.0,3,0,1.8947480851760732,True
624.6706946697373,3123353.4733486963,1805.5848432416124,44.748693006183586,1661199.4977497787,1599236.2371887497,-774901.4577086611,-8.697272278368473e-06,5000.0,3,0,1.8918707036580127,True
625.2406496831221,3126203.2484156205,1805.0307246930222,44.74755615596869,1659798.057031078,1594255.3020081099,-773400.8038201847,-1.1237571015954018e-06,4999.999999999999,3,0,1.8891536950964918,True
625.8106046965069,3129053.0234825443,1804.4741782720678,44.74643386851218,1658354.3676294228,1589294.258033913,-771895.5240860783,1.0253861546516418e-06,5000.0,3,0,1.887078273723076,True
626.3805597098917,3131902.7985494686,1803.915186799573,44.74532618809981,1656868.5065722351,1584353.1176754718,-770385.596424097,-1.8046703189611435e-06,4999.999999999999,3,0,1.8851348755271842,True
626.9505147232765,3134752.5736163924,1803.3412874829125,44.74431243286873,1655143.157628088,1579494.2294706425,-768837.4478309827,1.3022217899560928e-06,5000.0,3,0,1.8877235982751284,True
627.5204697366613,3137602.3486833167,1802.7977532096577,44.743104489506095,1653895.9550215136,1574491.24684126,-767373.1234187628,-2.0943116396665573e-06,5000.0,3,0,1.8794976226761158,True
628.090424750046,3140452.1237502405,1802.2420569904343,44.74197315145187,1652452.3457535978,1569557.0155353474,-765877.9550011178,9.180745109915733e-06,4999.999999999999,3,0,1.8774109636472613,True
628.6603797634309,3143301.898817165,1801.6832045657757,44.740860629077,1650956.1506478013,1564645.7690343803,-764376.2522415402,-5.965004675090313e-06,5000.0,2,0,1.875699768979569,True
629.2303347768157,3146151.6738840886,1801.1415891239399,44.73963837584165,1649726.3561400792,1559657.2449001726,-762922.7395469738,2.389657311141491e-06,5000.000000000001,3,0,1.8723152105412824,True
629.8002897902005,3149001.448951013,1800.5885430676879,44.73848756730163,1648313.5126769163,1554733.1264638659,-761440.4513963547,2.5131739675998688e-06,5000.0,3,0,1.8699975843397392,True
630.3702448035853,3151851.2240179367,1800.053118666063,44.73722479003338,1647171.3004278415,1549729.88877672,-760007.2215787397,1.4615943655371666e-06,5000.000000000001,3,0,1.8683979601525365,True
630.9401998169701,3154700.999084861,1799.5061175765234,44.73603432341319,1645844.2150186196,1544791.7529052184,-758544.8594545147,-2.819695509970188e-06,5000.0,3,0,1.8648849597897041,True
631.5101548303548,3157550.774151785,1798.9660156223913,44.7347997929938,1644619.5952981352,1539827.7404878084,-757102.7812352106,-1.7553102225065231e-06,5000.0,3,0,1.8627742663917741,True
632.0801098437397,3160400.549218709,1798.4419150855176,44.733464218014376,1643636.9722577124,1534793.3049591216,-755705.1734075091,-2.802116796374321e-07,5000.0,3,0,1.864228938841213,True
632.6500648571244,3163250.324285633,1797.9125518753913,44.7321612581425,1642567.205407868,1529792.9152431898,-754295.2767981646,-2.695247530937195e-06,5000.0,3,0,1.8599879370023695,True
633.2200198705093,3166100.099352557,1797.3522647951638,44.73105142867291,1641017.431473439,1524952.0552279446,-752804.9273592922,1.6998965293169022e-06,5000.0,3,0,1.8573394870051372,True
633.789974883894,3168949.874419481,1796.822314345996,44.729750925411885,1639928.693262542,1519970.6686218146,-751397.0783003471,-6.768968887627125e-06,5000.0,3,0,1.8548718714392534,True
634.3599298972789,3171799.6494864053,1796.259319016851,44.728656311959405,1638330.3622209586,1515158.7173514972,-749903.3651160012,3.373948857188225e-06,5000.0,3,0,1.8534868334939405,True
634.9298849106636,3174649.424553329,1795.7342797530391,44.72732404932943,1637306.38212896,1510169.714406849,-748512.1382823596,-1.1889496818184853e-06,5000.0,3,0,1.851311338802916,True
635.4998399240485,3177499.1996202534,1795.184497367802,44.726145387353846,1635901.3682458787,1505309.1430413094,-747057.1914151339,1.2095551937818527e-07,5000.0,3,0,1.8460309442820708,True
636.0697949374332,3180348.974687177,1794.633857968201,44.72497125415496,1634479.551249746,1500460.6270183055,-745601.865421767,4.134140908718109e-06,5000.0,2,0,1.8437485768765427,True
636.6397499508181,3183198.7497541015,1794.092419015109,44.72373912433468,1633192.7171468562,1495575.3518423568,-744172.698024747,-1.7585698515176773e-06,5000.0,2,0,1.8409770450014167,True
637.2097049642028,3186048.5248210253,1793.567426021532,44.72240453260307,1632148.2112503299,1490618.8670771816,-742788.6839752225,-2.02888622879982e-06,5000.0,3,0,1.8412864509833264,True
637.7796599775876,3188898.299887949,1793.0293634156685,44.721150381497125,1630902.0475319133,1485733.604927456,-741371.9947858928,-2.3443717509508133e-06,5000.0,3,0,1.8363422526096012,True
638.3496149909724,3191748.0749548734,1792.4674355440804,44.720043005711396,1629294.7897921365,1480971.1539956545,-739894.391604333,1.0851072147488594e-06,5000.0,3,0,1.8370504800189007,True
638.9195700043572,3194597.850021797,1791.9352645769463,44.7187510563002,1628127.804830845,1476073.538626264,-738496.8441843737,-1.2095551937818527e-06,5000.000000000001,3,0,1.8321867427517464,True
639.489525017742,3197447.6250887215,1791.4020851749929,44.7174648417533,1626940.5033748082,1471188.9829882095,-737098.4124035893,7.728813216090202e-07,5000.0,3,0,1.8295844605327647,True
640.0594800311268,3200297.4001556453,1790.8716398163838,44.716161253176445,1625788.5141837636,1466299.4527001102,-735708.902441916,-2.6728957891464233e-07,4999.999999999999,4,0,1.8276073438603646,True
640.6294350445116,3203147.1752225696,1790.3201774832555,44.71498619593628,1624321.0838403276,1461518.409872048,-734266.1885933067,-1.0128132998943329e-08,5000.0,3,0,1.8251583524454378,True
641.1993900578964,3205996.9502894934,1789.7649985023036,44.71383303311701,1622795.4703808485,1456762.843874565,-732815.6556335804,-1.5652040019631386e-06,5000.000000000001,3,0,1.8235975045227333,True
641.7693450712812,3208846.7253564177,1789.2297123805745,44.712557215693465,1621558.2912002301,1451920.566578551,-731418.9053429033,1.3029202818870544e-06,5000.0,4,0,1.8196394482247065,True
642.339300084666,3211696.5004233415,1788.6913686131977,44.71129947005547,1620271.5249730027,1447100.8443594205,-730015.9656711803,1.2695090845227242e-06,5000.0,3,0,1.8170852028986253,True
642.9092550980508,3214546.275490266,1788.1388588993404,44.710127466223476,1618773.7108528814,1442356.126365685,-728577.9735561982,-5.814596079289913e-06,5000.0,3,0,1.8160526928830294,True
643.4792101114356,3217396.0505571896,1787.586375452452,44.708954508189215,1617272.7249858,1437619.2328328118,-727141.937082867,-2.434011548757553e-06,4999.999999999999,3,0,1.8136705754580873,True
644.0491651248204,3220245.825624114,1787.0608223755119,44.70761676879091,1616158.607512718,1432763.1223177859,-725777.6494311215,1.5933765098452568e-06,5000.000000000001,3,0,1.811354558506418,True
644.6191201382052,3223095.6006910377,1786.524413419944,44.706344515267965,1614882.0260700868,1427966.2821282928,-724386.9396596553,5.681067705154419e-08,5000.000000000001,2,0,1.8075746960266756,True
645.18907515159,3225945.375757962,1785.9726839909947,44.70516469873188,1613379.8536113284,1423249.66967028,-722958.3619563619,8.117989636957645e-06,4999.999999999999,2,0,1.806552451023985,True
645.7590301649748,3228795.150824886,1785.4292727920576,44.70393341371742,1611993.9931153848,1418501.5488466665,-721553.1574209279,-1.5900004655122757e-06,5000.0,3,0,1.8030188509587595,True
646.3289851783596,3231644.92589181,1784.8967297386828,44.702635716181724,1610759.5386948916,1413710.6288690486,-720177.8224315679,-1.2459931895136833e-06,4999.999999999999,3,0,1.8005875515889882,True
646.8989401917444,3234494.700958734,1784.3375689947743,44.701498261887274,1609139.9927540591,1409052.2165564117,-718735.6249538375,-3.314809873700142e-06,5000.0,3,0,1.801768502315323,True
647.4688952051292,3237344.476025658,1783.797957761493,44.700241870017685,1607795.9811499568,1404310.3267528503,-717345.6745889003,-1.0319054126739502e-06,4999.999999999999,3,0,1.7956393648190159,True
648.038850218514,3240194.251092582,1783.2327792198798,44.699138803539164,1606084.6547677224,1399695.418605416,-715891.787326485,-1.8695136532187462e-06,5000.0,3,0,1.799580809204573,True
648.6088052318988,3243044.0261595063,1782.7199517054703,44.6977196906822,1605112.037047976,1394844.8740119024,-714574.2689826885,4.954752512276173e-06,5000.0,2,0,1.7951756738855789,True
649.1787602452836,3245893.80122643,1782.1742877779284,44.69649749907559,1603669.5700132563,1390154.9100483076,-713174.1637840492,1.484295353293419e-07,5000.0,3,0,1.7892148736821285,True
649.7487152586684,3248743.5762933544,1781.6254797852544,44.69529342492477,1602178.9424301742,1385487.4832971261,-711767.8350161415,3.030640073120594e-06,5000.0,3,0,1.7874179390734202,True
650.3186702720532,3251593.351360278,1781.0848481122478,44.69403942994468,1600799.5835577077,1380789.962128561,-710384.2648999543,4.416797310113907e-07,5000.000000000001,3,0,1.783947296375702,True
650.8886252854379,3254443.126427202,1780.5500299390692,44.69274990899611,1599497.3687661255,1376073.536450437,-709017.3357232,-1.600128598511219e-06,5000.000000000001,3,0,1.781376659466071,True
651.4585802988228,3257292.9014941263,1780.026792964084,44.69139056439029,1598352.0409714726,1371311.776019081,-707681.7026788611,-1.385924406349659e-06,4999.999999999999,3,0,1.7800445357418075,True
652.0285353122075,3260142.67656105,1779.4902170928242,44.69011035965533,1597015.5790034353,1366619.609829811,-706313.7613364523,1.3685785233974457e-06,5000.0,3,0,1.776704503906826,True
652.5984903255924,3262992.4516279744,1778.9387524231631,44.6889181376749,1595468.2007959576,1362003.7635633294,-704909.698455859,1.235748641192913e-06,5000.0,3,0,1.7766204639857635,True
653.1684453389771,3265842.226694898,1778.405844724849,44.687614498046564,1594174.2981492335,1357310.4450633037,-703554.6496793448,-6.7231012508273125e-06,5000.0,1,0,1.7719859140701026,True
653.738400352362,3268692.0017618225,1777.882201813183,44.68625537524762,1593003.1562323342,1352583.0370175694,-702224.8494625238,5.332054570317268e-06,4999.999999999999,3,0,1.7702843615351715,True
654.3083553657467,3271541.7768287463,1777.3516192773764,44.68493674162057,1591731.4235554673,1347895.1916325563,-700879.1340607184,-3.057299181818962e-06,5000.0,3,0,1.7673512287599136,True
654.8783103791316,3274391.5518956706,1776.82260913524,44.68360825034267,1590476.2922402113,1343208.3136752606,-699539.1173497738,-5.127978511154652e-06,5000.0,3,0,1.765043369976696,True
655.4482653925163,3277241.3269625944,1776.2864662019122,44.68232146103914,1589118.5717476306,1338562.1501975064,-698182.7744988435,1.6650883480906487e-06,5000.000000000001,3,0,1.7626687123396876,True
656.0182204059012,3280091.1020295187,1775.7520853899427,44.68102354567349,1587780.4951486853,1333915.9073315982,-696832.6330771893,7.0785172283649445e-06,4999.999999999999,3,0,1.7602613139867036,True
656.5881754192859,3282940.8770964425,1775.2431361865176,44.67957477210885,1586783.7181274928,1329161.8399388115,-695548.3633592055,-2.587679773569107e-06,4999.999999999999,3,0,1.7617920517467187,True
657.1581304326708,3285790.652163367,1774.723678645909,44.67818781363592,1585637.8280141193,1324464.0395774627,-694239.203323381,5.450216121971607e-06,5000.0,2,0,1.756616717824541,True
657.7280854460555,3288640.4272302906,1774.188629491555,44.67689198954717,1584275.826577868,1319844.8498030147,-692892.4650041045,-2.330983988940716e-06,5000.0,3,0,1.753426510512766,True
658.2980404594404,3291490.202297215,1773.6437321826988,44.67565345755432,1582776.5669564013,1315278.393921027,-691522.727524724,3.6910641938447952e-06,5000.0,3,0,1.752392888476398,True
658.8679954728251,3294339.9773641387,1773.105170704272,44.6743768086746,1581358.9151630546,1310690.9949761946,-690170.6895587167,1.0617077350616455e-06,5000.000000000001,3,0,1.7490794062688793,True
659.43795048621,3297189.752431063,1772.58688879846,44.67298061309895,1580208.7747665925,1306020.0783138305,-688871.2257424092,2.0725419744849205e-06,5000.0,3,0,1.747231351014386,True
660.0079054995947,3300039.527497987,1772.0642102190686,44.6716096522468,1578994.3334558597,1301377.0542932297,-687562.389262834,-2.1908199414610863e-06,5000.0,3,0,1.7442929533743663,True
660.5778605129796,3302889.302564911,1771.530235149068,44.67030425701487,1577624.061405412,1296793.0810932312,-686226.9762330658,1.5059486031532288e-06,5000.0,3,0,1.7417486732539116,True
661.1478155263643,3305739.077631835,1770.9573558238094,44.66922513122399,1575732.8014034363,1292391.674386498,-684796.1894561165,7.39353708922863e-07,5000.000000000001,3,0,1.7530605463622349,True
661.7177705397492,3308588.852698759,1770.43926164703,44.66782543250304,1574565.6035716732,1287752.0830391052,-683503.9422721332,-7.728813216090202e-07,5000.0,3,0,1.737673024027004,True
662.2877255531339,3311438.627765683,1769.905700311193,44.66651535951324,1573188.5195555943,1283189.988365188,-682174.8145648995,5.195615813136101e-06,5000.0,3,0,1.734739204333866,True
662.8576805665188,3314288.4028326073,1769.3598059283222,44.66527619764773,1571644.7626794453,1278690.8603621097,-680816.7468174441,4.936009645462036e-06,5000.000000000001,3,0,1.7345153571301497,True
663.4276355799035,3317138.177899531,1768.845911812664,44.66385038281372,1570517.7314448808,1274056.676012244,-679539.9349371007,1.1962838470935822e-06,5000.0,3,0,1.7312257992704265,True
663.9975905932882,3319987.952966455,1768.3289155945472,44.662442116776305,1569344.3130137986,1269444.4480997773,-678257.0254698816,-5.588517524302006e-06,5000.000000000001,3,0,1.7283539418420821,True
664.5675456066731,3322837.728033379,1767.80210172754,44.661090332858244,1568037.038214999,1264884.2427970243,-676951.4137431559,-3.8603320717811584e-07,5000.0,4,0,1.7252693561772139,True
665.1375006200578,3325687.503100303,1767.2924265638114,44.65963880937569,1566948.123303935,1260255.7569518888,-675689.8708046929,-1.7369166016578674e-06,5000.0,3,0,1.7249665275902375,True
665.7074556334427,3328537.2781672273,1766.741689010629,44.65842398090983,1565320.1753487764,1255817.840409629,-674328.4513003451,-8.951174095273018e-07,5000.0,3,0,1.7248784982959102,True
666.2774106468274,3331387.053234151,1766.208666895468,44.657106044578725,1563918.5070711074,1251309.1004638819,-673012.5646497586,7.092021405696869e-07,5000.0,3,0,1.7186886958863488,True
666.8473656602123,3334236.8283010754,1765.6776533580298,44.65577581212461,1562538.4908974105,1246799.3810657184,-671703.337811062,1.1845258995890617e-06,5000.0,3,0,1.716224341408487,True
667.417320673597,3337086.603367999,1765.1438236887307,44.65446104088127,1561117.8675305045,1242310.0005720654,-670388.8781177473,-2.0259758457541466e-06,5000.0,3,0,1.7142288990078096,True
667.9872756869819,3339936.3784349235,1764.6051868482182,44.65317317379164,1559631.3192357507,1237849.8070010059,-669064.3186386974,-5.937181413173676e-07,5000.0,4,0,1.7126842277675873,True
668.5572307003666,3342786.1535018473,1764.062465341944,44.651907909177076,1558088.6927765592,1233415.441246354,-667731.4781084432,6.37490302324295e-07,4999.999999999999,3,0,1.7113203208304475,True
669.1271857137515,3345635.9285687716,1763.519548608899,44.65064286288165,1556540.0920569673,1228989.6839808098,-666399.9281079433,1.0337680578231812e-07,5000.0,3,0,1.7091178653912016,True
669.6971407271362,3348485.7036356954,1762.9959863788793,44.64926624790525,1555234.2291417983,1224486.7315049914,-665117.5223466837,9.93139110505581e-07,4999.999999999999,2,0,1.7043779960452905,True
670.2670957405211,3351335.4787026197,1762.4767006752743,44.64786456753327,1553977.8038711161,1219972.9758708188,-663847.2155382241,-2.1349405869841576e-06,5000.0,3,0,1.7022105398697867,True
670.8370507539058,3354185.2537695435,1761.9683959555996,44.64639973203783,1552855.116321469,1215419.1931580717,-662605.3365456247,-2.837739884853363e-06,5000.000000000001,3,0,1.7012583780225365,True
671.4070057672907,3357035.028836468,1761.4664860547034,44.64489811185672,1551807.1593181768,1210845.601606586,-661380.5999475803,-9.34000127017498e-07,5000.000000000001,4,0,1.7004079610678984,True
671.9769607806754,3359884.8039033916,1760.9655870573777,44.64339045322162,1550765.5792643875,1206275.7889053624,-660159.8337217162,1.3440148904919624e-06,5000.0,3,0,1.6983251139563584,True
672.5469157940603,3362734.578970316,1760.429134899415,44.64208442645127,1549271.745885158,1201869.422498223,-658854.0838517025,-4.90737147629261e-06,5000.0,3,0,1.6944557299027605,True
673.116870807445,3365584.3540372397,1759.9114304940745,44.640671309477305,1548008.4554626525,1197389.2552625888,-657595.5984626579,-4.330649971961975e-08,5000.0,4,0,1.690805264478704,True
673.6868258208299,3368434.129104164,1759.377291540038,44.63935076164137,1546535.057557542,1192988.7263982412,-656298.8409743333,3.0293595045804977e-06,4999.999999999999,3,0,1.6895351355457922,True
674.2567808342146,3371283.904171088,1758.8311261257131,44.63809746653719,1544908.1437235496,1188648.3390817433,-654974.6478650654,3.975466825067997e-06,5000.000000000001,3,0,1.690328767651708,True
674.8267358475995,3374133.679238012,1758.3262209899267,44.63660995311667,1543789.9043710462,1184136.32672981,-653752.0749085686,1.1281808838248253e-06,5000.0,3,0,1.685419604073124,True
675.3966908609842,3376983.454304936,1757.8109188661847,44.63518077156705,1542537.0922206684,1179677.6160433665,-652505.8943887256,-1.8812716007232666e-07,5000.000000000001,3,0,1.6817276041295852,True
675.9666458743691,3379833.22937186,1757.2901734523093,44.63378182307341,1541211.8394506415,1175250.6706433035,-651248.1578437978,6.537768058478832e-06,5000.0,3,0,1.6792863671447862,True
676.5366008877538,3382683.004438784,1756.7767774386411,44.63234076367982,1539972.2924237314,1170799.6927065211,-650009.7531625011,6.319023668766022e-07,5000.000000000001,3,0,1.6772888995634478,True
677.1065559011386,3385532.779505708,1756.249808901829,44.63097555681781,1538560.9353160982,1166415.5617345904,-648740.2407394671,-5.983747541904449e-07,5000.0,4,0,1.6751791321660563,True
