z,r,dr_dz,d2r_dz2,curvature
612.832796,239.367422,-0.806426,-0.005545,0.002615
613.217259,239.186484,-0.808483,-0.005525,0.002598
613.601721,239.004026,-0.810531,-0.005506,0.002582
613.986183,238.820088,-0.812570,-0.005488,0.002565
614.370645,238.634712,-0.814600,-0.005470,0.002549
614.755108,238.447948,-0.816621,-0.005452,0.002534
615.139570,238.259820,-0.818634,-0.005436,0.002518
615.524032,238.070320,-0.820639,-0.005420,0.002504
615.908494,237.879442,-0.822637,-0.005404,0.002489
616.292956,237.687190,-0.824626,-0.005389,0.002475
616.677419,237.493570,-0.826609,-0.005375,0.002461
617.061881,237.298587,-0.828584,-0.005362,0.002448
617.446343,237.102246,-0.830553,-0.005349,0.002435
617.830805,236.904547,-0.832515,-0.005337,0.002422
618.215268,236.705497,-0.834471,-0.005325,0.002410
618.599730,236.505097,-0.836421,-0.005315,0.002399
618.984192,236.303354,-0.838366,-0.005305,0.002387
619.368654,236.100269,-0.840305,-0.005296,0.002376
619.753117,235.895846,-0.842239,-0.005287,0.002366
620.137579,235.690091,-0.844168,-0.005280,0.002356
620.522041,235.483007,-0.846093,-0.005273,0.002346
620.906503,235.274599,-0.848014,-0.005268,0.002337
621.290965,235.064865,-0.849932,-0.005262,0.002328
621.675428,234.853806,-0.851845,-0.005256,0.002319
622.059890,234.641440,-0.853754,-0.005253,0.002311
622.444352,234.427788,-0.855661,-0.005255,0.002305
622.828814,234.212838,-0.857569,-0.005259,0.002300
623.213277,233.996529,-0.859475,-0.005252,0.002291
623.597739,233.778813,-0.861374,-0.005228,0.002274
623.982201,233.559719,-0.863260,-0.005217,0.002263
624.366663,233.339308,-0.865147,-0.005264,0.002277
624.751126,233.117617,-0.867063,-0.005366,0.002314
625.135588,232.894658,-0.869020,-0.005452,0.002345
625.520050,232.670439,-0.870995,-0.005467,0.002344
625.904512,232.444966,-0.872958,-0.005429,0.002321
626.288974,232.218243,-0.874902,-0.005376,0.002292
626.673437,231.990276,-0.876824,-0.005319,0.002261
627.057899,231.761072,-0.878723,-0.005269,0.002233
627.442361,231.530635,-0.880605,-0.005247,0.002218
627.826823,231.298973,-0.882485,-0.005253,0.002214
628.211286,231.066091,-0.884368,-0.005266,0.002214
628.595748,230.831995,-0.886253,-0.005271,0.002210
628.980210,230.596690,-0.888137,-0.005272,0.002203
629.364672,230.360184,-0.890019,-0.005272,0.002198
629.749135,230.122481,-0.891900,-0.005277,0.002193
630.133597,229.883588,-0.893781,-0.005283,0.002190
630.518059,229.643510,-0.895663,-0.005290,0.002186
630.902521,229.402254,-0.897545,-0.005297,0.002183
631.286983,229.159826,-0.899429,-0.005305,0.002180
631.671446,228.916230,-0.901313,-0.005314,0.002178
632.055908,228.671474,-0.903200,-0.005324,0.002176
632.440370,228.425563,-0.905088,-0.005336,0.002175
632.824832,228.178503,-0.906979,-0.005349,0.002174
633.209295,227.930299,-0.908874,-0.005364,0.002174
633.593757,227.680959,-0.910772,-0.005378,0.002173
633.978219,227.430486,-0.912672,-0.005391,0.002172
634.362681,227.178889,-0.914576,-0.005407,0.002173
634.747144,226.926171,-0.916484,-0.005431,0.002176
635.131606,226.672340,-0.918401,-0.005461,0.002182
635.516068,226.417400,-0.920327,-0.005480,0.002183
635.900530,226.161359,-0.922253,-0.005470,0.002173
636.284992,225.904222,-0.924169,-0.005454,0.002160
636.669455,225.645994,-0.926080,-0.005506,0.002175
637.053917,225.386682,-0.928028,-0.005668,0.002232
637.438379,225.126291,-0.930049,-0.005861,0.002301
637.822841,224.864828,-0.932128,-0.005956,0.002331
638.207304,224.602297,-0.934212,-0.005927,0.002313
638.591766,224.338706,-0.936266,-0.005851,0.002276
638.976228,224.074060,-0.938292,-0.005786,0.002244
639.360690,223.808364,-0.940298,-0.005738,0.002219
639.745153,223.541625,-0.942286,-0.005711,0.002202
640.129615,223.273849,-0.944268,-0.005719,0.002198
640.514077,223.005040,-0.946259,-0.005751,0.002204
640.898539,222.735205,-0.948259,-0.005783,0.002210
641.283002,222.464350,-0.950268,-0.005807,0.002212
641.667464,222.192480,-0.952281,-0.005827,0.002213
642.051926,221.919601,-0.954299,-0.005851,0.002215
642.436388,221.645719,-0.956325,-0.005879,0.002219
642.820850,221.370839,-0.958359,-0.005909,0.002224
643.205313,221.094966,-0.960400,-0.005935,0.002227
643.589775,220.818107,-0.962448,-0.005960,0.002229
643.974237,220.540267,-0.964503,-0.005991,0.002234
644.358699,220.261451,-0.966568,-0.006040,0.002245
644.743162,219.981664,-0.968652,-0.006099,0.002260
645.127624,219.700913,-0.970753,-0.006128,0.002264
645.512086,219.419203,-0.972853,-0.006097,0.002245
645.896548,219.136538,-0.974928,-0.006054,0.002223
646.281011,218.852923,-0.976994,-0.006155,0.002253
646.665473,218.568366,-0.979134,-0.006489,0.002367
647.049935,218.282869,-0.981424,-0.006884,0.002503
647.434397,217.996439,-0.983828,-0.007034,0.002548
647.818859,217.709080,-0.986214,-0.006847,0.002471
648.203322,217.420798,-0.988486,-0.006557,0.002359
648.587784,217.131597,-0.990670,-0.006417,0.002301
648.972246,216.841482,-0.992841,-0.006449,0.002305
649.356708,216.550458,-0.995042,-0.006537,0.002328
649.741171,216.258530,-0.997268,-0.006596,0.002342
650.125633,215.965702,-0.999504,-0.006627,0.002345
650.510095,215.671979,-1.001746,-0.006652,0.002346
650.894557,215.377365,-1.003994,-0.006684,0.002349
651.279020,215.081866,-1.006252,-0.006721,0.002354
651.663482,214.785485,-1.008521,-0.006770,0.002363
652.047944,214.488227,-1.010806,-0.006838,0.002379
652.432406,214.190096,-1.013115,-0.006910,0.002395
652.816868,213.891096,-1.015444,-0.006941,0.002398
653.201331,213.591231,-1.017768,-0.006901,0.002376
653.585793,213.290505,-1.020064,-0.006863,0.002354
653.970255,212.988923,-1.022358,-0.007009,0.002396
654.354717,212.686488,-1.024747,-0.007425,0.002530
654.739180,212.383204,-1.027312,-0.007900,0.002681
655.123642,212.079075,-1.030011,-0.008091,0.002735
655.508104,211.774104,-1.032696,-0.007905,0.002661
655.892566,211.468295,-1.035265,-0.007596,0.002547
656.277029,211.161651,-1.037738,-0.007429,0.002482
656.661491,210.854177,-1.040190,-0.007440,0.002477
657.045953,210.545874,-1.042664,-0.007516,0.002493
657.430415,210.236747,-1.045160,-0.007575,0.002503
657.814877,209.926798,-1.047667,-0.007613,0.002506
658.199340,209.616031,-1.050182,-0.007655,0.002510
658.583802,209.304449,-1.052710,-0.007727,0.002524
658.968264,208.992054,-1.055266,-0.007825,0.002547
659.352726,208.678849,-1.057852,-0.007894,0.002559
659.737189,208.364837,-1.060447,-0.007873,0.002542
660.121651,208.050021,-1.063012,-0.007784,0.002504
660.506113,207.734403,-1.065542,-0.007830,0.002509
660.890575,207.417985,-1.068131,-0.008228,0.002627
661.275038,207.100770,-1.070914,-0.008891,0.002826
661.659500,206.782760,-1.073928,-0.009387,0.002971
662.043962,206.463957,-1.077026,-0.009357,0.002948
662.428424,206.144363,-1.080011,-0.008934,0.002802
662.812886,205.823981,-1.082825,-0.008541,0.002667
663.197349,205.502811,-1.085547,-0.008427,0.002621
663.581811,205.180855,-1.088279,-0.008518,0.002638
663.966273,204.858116,-1.091053,-0.008648,0.002668
664.350735,204.534594,-1.093861,-0.008756,0.002690
664.735198,204.210291,-1.096697,-0.008844,0.002705
665.119660,203.885207,-1.099554,-0.008889,0.002707
665.504122,203.559344,-1.102410,-0.008856,0.002686
665.888584,203.232703,-1.105238,-0.008788,0.002654
666.273047,202.905285,-1.108043,-0.008884,0.002672
666.657509,202.577090,-1.110924,-0.009329,0.002793
667.041971,202.248118,-1.114004,-0.009995,0.002979
667.426433,201.918370,-1.117302,-0.010486,0.003110
667.810895,201.587843,-1.120685,-0.010516,0.003103
668.195358,201.256542,-1.123990,-0.010221,0.003002
668.579820,200.924472,-1.127175,-0.009926,0.002901
668.964282,200.591629,-1.130284,-0.009789,0.002848
669.348744,200.257996,-1.133372,-0.009769,0.002829
669.733207,199.923553,-1.136458,-0.009794,0.002823
670.117669,199.588301,-1.139552,-0.009854,0.002828
670.502131,199.252247,-1.142667,-0.009941,0.002839
670.886593,198.915398,-1.145806,-0.010034,0.002853
671.271056,198.577765,-1.148970,-0.010124,0.002865
671.655518,198.239357,-1.152156,-0.010219,0.002878
672.039980,197.900173,-1.155369,-0.010427,0.002922
672.424442,197.560212,-1.158674,-0.010903,0.003041
672.808904,197.219472,-1.162174,-0.011607,0.003221
673.193367,196.877952,-1.165906,-0.012166,0.003357
673.577829,196.535654,-1.169740,-0.012145,0.003332
673.962291,196.192575,-1.173445,-0.011569,0.003157
674.346753,195.848716,-1.176909,-0.010931,0.002967
674.731216,195.504076,-1.180206,-0.010675,0.002884
675.115678,195.158652,-1.183501,-0.010834,0.002913
675.500140,194.812445,-1.186886,-0.011121,0.002975
675.884602,194.465452,-1.190347,-0.011312,0.003010
676.269065,194.117671,-1.193837,-0.011377,0.003012
676.653527,193.769102,-1.197325,-0.011455,0.003017
677.037989,193.419741,-1.200851,-0.011818,0.003097
677.422451,193.069586,-1.204549,-0.012576,0.003278
677.806913,192.718635,-1.208525,-0.013450,0.003485
678.191376,192.366886,-1.212739,-0.013863,0.003570
678.575838,192.014336,-1.216950,-0.013491,0.003452
678.960300,191.660980,-1.220922,-0.012688,0.003228
679.344762,191.306812,-1.224630,-0.012043,0.003047
679.729225,190.951835,-1.228198,-0.011845,0.002981
680.113687,190.596054,-1.231774,-0.011964,0.002996
680.498149,190.239461,-1.235401,-0.012252,0.003051
680.882611,189.882021,-1.239138,-0.012781,0.003166
681.267074,189.523701,-1.243068,-0.013510,0.003327
681.651536,189.164498,-1.247226,-0.014195,0.003474
682.035998,188.804426,-1.251550,-0.014566,0.003543
682.420460,188.443496,-1.255911,-0.014606,0.003530
682.804922,188.081718,-1.260240,-0.014500,0.003482
683.189385,187.719097,-1.264520,-0.014297,0.003412
683.573847,187.355631,-1.268712,-0.013976,0.003315
683.958309,186.991314,-1.272785,-0.013627,0.003213
684.342771,186.626142,-1.276754,-0.013472,0.003158
684.727234,186.260109,-1.280719,-0.013663,0.003185
685.111696,185.893215,-1.284785,-0.014075,0.003261
685.496158,185.525453,-1.288977,-0.014598,0.003362
685.880620,185.156819,-1.293332,-0.015284,0.003498
686.265083,184.787309,-1.297906,-0.016099,0.003660
686.649545,184.416918,-1.302717,-0.016748,0.003781
687.034007,184.045642,-1.307647,-0.016733,0.003751
687.418469,183.673473,-1.312427,-0.015977,0.003557
687.802931,183.300399,-1.316896,-0.015008,0.003319
688.187394,182.926417,-1.321096,-0.014488,0.003185
688.571856,182.551539,-1.325248,-0.014699,0.003212
688.956318,182.175771,-1.329553,-0.015323,0.003328
689.340780,181.799064,-1.334045,-0.016051,0.003463
689.725243,181.421337,-1.338748,-0.016872,0.003616
690.109705,181.042554,-1.343689,-0.017766,0.003781
690.494167,180.662765,-1.348878,-0.018458,0.003899
690.878629,180.282025,-1.354188,-0.018384,0.003854
691.263092,179.900340,-1.359309,-0.017417,0.003624
691.647554,179.517694,-1.364047,-0.016172,0.003342
692.032016,179.134074,-1.368443,-0.015578,0.003200
692.416478,178.749475,-1.372825,-0.016172,0.003301
692.800940,178.363893,-1.377537,-0.017507,0.003549
693.185403,177.977322,-1.382647,-0.018769,0.003778
693.569865,177.589758,-1.388041,-0.019448,0.003884
693.954327,177.201190,-1.393505,-0.019561,0.003877
694.338789,176.811605,-1.398934,-0.019428,0.003821
694.723252,176.420991,-1.404295,-0.019021,0.003712
695.107714,176.029355,-1.409472,-0.018208,0.003528
695.492176,175.636710,-1.414359,-0.017195,0.003309
695.876638,175.243036,-1.418954,-0.016733,0.003199
696.261101,174.848244,-1.423565,-0.017749,0.003371
696.645563,174.452248,-1.428697,-0.020116,0.003793
697.030025,174.055058,-1.434580,-0.022642,0.004234
697.414487,173.656739,-1.441061,-0.023680,0.004388
697.798949,173.257328,-1.447473,-0.022386,0.004111
698.183412,172.856818,-1.453215,-0.019811,0.003609
698.567874,172.455193,-1.458201,-0.017772,0.003215
698.952336,172.052446,-1.462815,-0.017725,0.003186
699.336798,171.648571,-1.467753,-0.019611,0.003501
699.721261,171.243560,-1.473358,-0.022036,0.003903
700.105723,170.837393,-1.479570,-0.023555,0.004136
700.490185,170.430055,-1.485954,-0.023423,0.004076
700.874647,170.021554,-1.492059,-0.022250,0.003840
701.259110,169.611911,-1.497785,-0.021108,0.003614
701.643572,169.201101,-1.503253,-0.020759,0.003527
702.028034,168.789002,-1.508765,-0.021353,0.003600
702.412496,168.375494,-1.514518,-0.022340,0.003737
702.796958,167.960597,-1.520519,-0.023177,0.003845
703.181421,167.544406,-1.526679,-0.023590,0.003881
703.565883,167.126979,-1.532863,-0.023654,0.003858
703.950345,166.708298,-1.539021,-0.023628,0.003822
704.334807,166.288341,-1.545156,-0.023647,0.003793
704.719270,165.867089,-1.551290,-0.023746,0.003777
705.103732,165.444526,-1.557442,-0.023892,0.003768
705.488194,165.020645,-1.563616,-0.024063,0.003763
705.872656,164.595464,-1.569822,-0.024292,0.003767
706.257119,164.168991,-1.576079,-0.024595,0.003782
706.641581,163.741141,-1.582404,-0.024933,0.003801
707.026043,163.311783,-1.588797,-0.025276,0.003820
707.410505,162.880844,-1.595260,-0.025616,0.003838
707.794967,162.448377,-1.601789,-0.025952,0.003854
708.179430,162.014445,-1.608383,-0.026279,0.003868
708.563892,161.579069,-1.615038,-0.026480,0.003863
708.948354,161.142250,-1.621693,-0.026392,0.003816
709.332816,160.703980,-1.628265,-0.026070,0.003737
709.717279,160.264245,-1.634720,-0.025731,0.003656
710.101741,159.823027,-1.641085,-0.025812,0.003637
710.486203,159.380310,-1.647544,-0.026709,0.003731
710.870665,158.936078,-1.654316,-0.028181,0.003901
711.255128,158.490278,-1.661462,-0.029664,0.004068
711.639590,158.042773,-1.668920,-0.030300,0.004114
712.024052,157.593438,-1.676332,-0.029447,0.003959
712.408514,157.142321,-1.683325,-0.027648,0.003684
712.792976,156.689563,-1.689815,-0.025879,0.003418
713.177439,156.235244,-1.695909,-0.025387,0.003327
713.561901,155.779319,-1.702125,-0.026999,0.003509
713.946363,155.321734,-1.708964,-0.029873,0.003848
714.330825,154.862467,-1.716527,-0.032755,0.004178
714.715288,154.401519,-1.724703,-0.034318,0.004331
715.099750,153.938831,-1.732960,-0.033707,0.004208
715.484212,153.474235,-1.740787,-0.031806,0.003931
715.868674,153.007570,-1.748086,-0.029790,0.003647
716.253137,152.538887,-1.754910,-0.028514,0.003460
716.637599,152.068354,-1.761563,-0.028517,0.003431
717.022061,151.596078,-1.768349,-0.029299,0.003495
717.406523,151.122042,-1.775329,-0.030234,0.003574
717.790985,150.646207,-1.782512,-0.031253,0.003660
718.175448,150.168461,-1.789925,-0.032406,0.003760
718.559910,149.688654,-1.797598,-0.033660,0.003867
718.944372,149.206685,-1.805544,-0.034916,0.003971
719.328834,148.722558,-1.813745,-0.035737,0.004022
719.713297,148.236293,-1.822013,-0.035599,0.003965
720.097759,147.747946,-1.830094,-0.034709,0.003827
720.482221,147.257590,-1.837899,-0.033614,0.003670
720.866683,146.765251,-1.845428,-0.032713,0.003538
721.251146,146.270858,-1.852775,-0.032385,0.003470
721.635608,145.774320,-1.860109,-0.032606,0.003462
722.020070,145.275495,-1.867510,-0.033016,0.003473
722.404532,144.774215,-1.874983,-0.033524,0.003494
722.788994,144.270427,-1.882566,-0.034349,0.003546
723.173457,143.764313,-1.890360,-0.035568,0.003637
723.557919,143.256060,-1.898437,-0.036983,0.003744
723.942381,142.745651,-1.906808,-0.038360,0.003843
724.326843,142.232956,-1.915438,-0.039212,0.003887
724.711306,141.717827,-1.924125,-0.039129,0.003837
725.095768,141.200081,-1.932658,-0.038454,0.003732
725.480230,140.679561,-1.940988,-0.037661,0.003618
725.864692,140.156391,-1.949117,-0.037033,0.003523
726.249155,139.630843,-1.957119,-0.036871,0.003473
726.633617,139.103021,-1.965125,-0.037143,0.003465
727.018079,138.572670,-1.973192,-0.037558,0.003470
727.402541,138.039514,-1.981324,-0.037974,0.003474
727.787004,137.503461,-1.989516,-0.038348,0.003473
728.171466,136.964525,-1.997754,-0.038658,0.003467
728.555928,136.422784,-2.006025,-0.038937,0.003458
728.940390,135.878450,-2.014326,-0.039213,0.003448
729.324852,135.331697,-2.022659,-0.039493,0.003438
729.709315,134.782209,-2.031023,-0.039778,0.003428
730.093777,134.229399,-2.039420,-0.040068,0.003419
730.478239,133.673034,-2.047850,-0.040361,0.003410
730.862701,133.113609,-2.056313,-0.040661,0.003401
731.247164,132.551637,-2.064812,-0.040990,0.003394
731.631626,131.986951,-2.073355,-0.041363,0.003391
732.016088,131.419009,-2.081950,-0.041765,0.003390
732.400550,130.847522,-2.090601,-0.042177,0.003389
732.785013,130.272713,-2.099307,-0.042590,0.003387
733.169475,129.694840,-2.108068,-0.042994,0.003385
733.553937,129.113852,-2.116880,-0.043389,0.003381
733.938399,128.529534,-2.125741,-0.043782,0.003377
734.322861,127.941733,-2.134651,-0.044175,0.003372
734.707324,127.350439,-2.143610,-0.044495,0.003362
735.091786,126.755654,-2.152587,-0.044634,0.003338
735.476248,126.157357,-2.161539,-0.044610,0.003302
735.860710,125.555516,-2.170446,-0.044531,0.003263
736.245173,124.950086,-2.179305,-0.044451,0.003224
736.629635,124.340993,-2.188119,-0.044452,0.003192
737.014097,123.728162,-2.196919,-0.044625,0.003173
737.398559,123.111517,-2.205742,-0.044923,0.003163
737.783022,122.490979,-2.214599,-0.045252,0.003154
738.167484,121.866521,-2.223492,-0.045580,0.003145
738.551946,121.238223,-2.232418,-0.045877,0.003134
738.936408,120.606148,-2.241366,-0.046116,0.003119
739.320870,119.970078,-2.250324,-0.046317,0.003102
739.705333,119.329642,-2.259289,-0.046509,0.003084
740.089795,118.684716,-2.268261,-0.046703,0.003066
740.474257,118.035700,-2.277240,-0.046913,0.003049
740.858719,117.382984,-2.286232,-0.047150,0.003034
741.243182,116.726240,-2.295242,-0.047405,0.003021
741.627644,116.064743,-2.304270,-0.047663,0.003007
742.012106,115.398131,-2.313317,-0.047917,0.002994
742.396568,114.726807,-2.322380,-0.048135,0.002978
742.781031,114.051225,-2.331448,-0.048285,0.002957
743.165493,113.371413,-2.340507,-0.048388,0.002935
743.549955,112.687160,-2.349553,-0.048477,0.002912
743.934417,111.998222,-2.358584,-0.048573,0.002889
744.318879,111.304285,-2.367606,-0.048781,0.002873
744.703342,110.605064,-2.376655,-0.049233,0.002872
745.087804,109.900629,-2.385783,-0.049879,0.002881
745.472266,109.191251,-2.395009,-0.050584,0.002893
745.856728,108.477090,-2.404334,-0.051297,0.002905
746.241191,107.758078,-2.413757,-0.051882,0.002909
746.625653,107.034101,-2.423231,-0.052092,0.002892
747.010115,106.304880,-2.432666,-0.051927,0.002854
747.394577,105.570043,-2.442015,-0.051621,0.002809
747.779040,104.829390,-2.451276,-0.051294,0.002764
748.163502,104.083077,-2.460446,-0.050990,0.002722
748.547964,103.331290,-2.469537,-0.050842,0.002688
748.932426,102.574027,-2.478594,-0.050913,0.002667
749.316888,101.811182,-2.487651,-0.051092,0.002651
749.701351,101.042659,-2.496712,-0.051282,0.002636
750.085813,100.268379,-2.505778,-0.051468,0.002621
750.470275,99.488267,-2.514846,-0.051638,0.002605
750.854737,98.702246,-2.523912,-0.051774,0.002588
751.239200,97.910236,-2.532969,-0.051883,0.002569
751.623662,97.112149,-2.542014,-0.051983,0.002550
752.008124,96.307874,-2.551048,-0.052079,0.002532
752.392586,95.497300,-2.560068,-0.052155,0.002512
752.777049,94.680313,-2.569069,-0.052163,0.002490
753.161511,93.856802,-2.578035,-0.052086,0.002463
753.545973,93.026695,-2.586953,-0.051965,0.002436
753.930435,92.190005,-2.595820,-0.051831,0.002408
754.314897,91.346748,-2.604636,-0.051702,0.002381
754.699360,90.496869,-2.613405,-0.051773,0.002363
755.083822,89.640274,-2.622190,-0.052319,0.002367
755.468284,88.776881,-2.631088,-0.053272,0.002389
755.852746,87.906628,-2.640139,-0.054359,0.002416
756.237209,87.029459,-2.649345,-0.055472,0.002443
756.621671,86.145301,-2.658709,-0.056522,0.002466
757.006133,85.254077,-2.668204,-0.057043,0.002466
757.390595,84.355725,-2.677679,-0.056631,0.002425
757.775058,83.450215,-2.686976,-0.055620,0.002360
758.159520,82.537510,-2.696057,-0.054467,0.002291
758.543982,81.617454,-2.704917,-0.053269,0.002221
758.928444,80.689827,-2.713551,-0.052123,0.002155
759.312906,79.754505,-2.721985,-0.051349,0.002106
759.697369,78.811562,-2.730318,-0.051114,0.002079
760.081831,77.861088,-2.738631,-0.051139,0.002064
760.466293,76.903075,-2.746930,-0.051173,0.002048
760.850755,75.937468,-2.755212,-0.051183,0.002033
761.235218,74.964214,-2.763475,-0.051152,0.002015
761.619680,73.983276,-2.771710,-0.051030,0.001995
762.004142,72.994626,-2.779899,-0.050778,0.001969
762.388604,71.998286,-2.788024,-0.050417,0.001940
762.773067,70.994306,-2.796074,-0.049971,0.001908
763.157529,69.982596,-2.804039,-0.049440,0.001874
763.541991,68.962807,-2.811909,-0.048609,0.001829
763.926453,67.934618,-2.819605,-0.046874,0.001751
764.310915,66.898193,-2.826924,-0.043990,0.001632
764.695378,65.853926,-2.833714,-0.040480,0.001492
765.079840,64.802077,-2.839941,-0.036778,0.001347
765.464302,63.742662,-2.845586,-0.032967,0.001201
765.848764,62.675685,-2.850637,-0.029092,0.001055
766.233227,61.601249,-2.855086,-0.025200,0.000910
766.617689,60.519505,-2.858929,-0.021334,0.000768
767.002151,59.431010,-2.862168,-0.017537,0.000629
767.386613,58.337003,-2.864808,-0.013846,0.000496
767.771076,57.238794,-2.866861,-0.010294,0.000368
768.155538,56.137690,-2.868339,-0.006003,0.000214
768.540000,55.035000,-2.868940,-0.003425,0.000122
