z,r,dr_dz,d2r_dz2,curvature
625.135588,232.959828,-0.582546,-0.008579,0.005535
625.520050,232.735227,-0.585837,-0.008539,0.005485
625.904512,232.509364,-0.589112,-0.008498,0.005436
626.288974,232.282245,-0.592371,-0.008457,0.005386
626.673437,232.053875,-0.595615,-0.008416,0.005337
627.057899,231.824262,-0.598842,-0.008375,0.005288
627.442361,231.593411,-0.602054,-0.008333,0.005240
627.826823,231.361328,-0.605250,-0.008291,0.005192
628.211286,231.128019,-0.608430,-0.008250,0.005144
628.595748,230.893491,-0.611593,-0.008208,0.005096
628.980210,230.657750,-0.614741,-0.008165,0.005048
629.364672,230.420802,-0.617872,-0.008123,0.005001
629.749135,230.182653,-0.620987,-0.008081,0.004954
630.133597,229.943310,-0.624085,-0.008038,0.004908
630.518059,229.702779,-0.627168,-0.007996,0.004862
630.902521,229.461065,-0.630234,-0.007953,0.004816
631.286983,229.218177,-0.633283,-0.007911,0.004770
631.671446,228.974118,-0.636316,-0.007868,0.004725
632.055908,228.728897,-0.639333,-0.007825,0.004680
632.440370,228.482520,-0.642333,-0.007782,0.004635
632.824832,228.234992,-0.645317,-0.007740,0.004591
633.209295,227.986320,-0.648284,-0.007697,0.004547
633.593757,227.736510,-0.651235,-0.007654,0.004504
633.978219,227.485569,-0.654170,-0.007612,0.004461
634.362681,227.233503,-0.657088,-0.007569,0.004418
634.747144,226.980317,-0.659990,-0.007527,0.004376
635.131606,226.726020,-0.662876,-0.007484,0.004334
635.516068,226.470616,-0.665745,-0.007442,0.004292
635.900530,226.214112,-0.668599,-0.007400,0.004251
636.284992,225.956514,-0.671435,-0.007358,0.004211
636.669455,225.697829,-0.674256,-0.007316,0.004170
637.053917,225.438062,-0.677061,-0.007274,0.004130
637.438379,225.177220,-0.679850,-0.007233,0.004091
637.822841,224.915309,-0.682622,-0.007191,0.004051
638.207304,224.652335,-0.685379,-0.007150,0.004013
638.591766,224.388304,-0.688120,-0.007109,0.003974
638.976228,224.123223,-0.690845,-0.007068,0.003936
639.360690,223.857096,-0.693555,-0.007027,0.003899
639.745153,223.589931,-0.696249,-0.006987,0.003862
640.129615,223.321734,-0.698927,-0.006947,0.003825
640.514077,223.052509,-0.701590,-0.006907,0.003789
640.898539,222.782264,-0.704238,-0.006867,0.003753
641.283002,222.511003,-0.706871,-0.006828,0.003718
641.667464,222.238733,-0.709488,-0.006789,0.003683
642.051926,221.965460,-0.712091,-0.006750,0.003648
642.436388,221.691189,-0.714678,-0.006711,0.003614
642.820850,221.415927,-0.717251,-0.006673,0.003580
643.205313,221.139678,-0.719809,-0.006635,0.003547
643.589775,220.862448,-0.722353,-0.006597,0.003514
643.974237,220.584243,-0.724882,-0.006560,0.003482
644.358699,220.305068,-0.727397,-0.006523,0.003450
644.743162,220.024929,-0.729898,-0.006487,0.003418
645.127624,219.743832,-0.732385,-0.006451,0.003387
645.512086,219.461781,-0.734858,-0.006415,0.003357
645.896548,219.178781,-0.737318,-0.006379,0.003326
646.281011,218.894839,-0.739763,-0.006344,0.003296
646.665473,218.609959,-0.742196,-0.006310,0.003267
647.049935,218.324147,-0.744615,-0.006276,0.003238
647.434397,218.037406,-0.747021,-0.006242,0.003210
647.818859,217.749744,-0.749415,-0.006208,0.003181
648.203322,217.461163,-0.751795,-0.006176,0.003154
648.587784,217.171670,-0.754163,-0.006143,0.003126
648.972246,216.881269,-0.756519,-0.006111,0.003100
649.356708,216.589964,-0.758862,-0.006079,0.003073
649.741171,216.297761,-0.761193,-0.006048,0.003047
650.125633,216.004664,-0.763513,-0.006018,0.003022
650.510095,215.710678,-0.765820,-0.005988,0.002996
650.894557,215.415806,-0.768117,-0.005958,0.002972
651.279020,215.120054,-0.770402,-0.005929,0.002947
651.663482,214.823425,-0.772676,-0.005900,0.002923
652.047944,214.525925,-0.774938,-0.005872,0.002900
652.432406,214.227556,-0.777191,-0.005844,0.002877
652.816868,213.928324,-0.779432,-0.005817,0.002854
653.201331,213.628232,-0.781664,-0.005791,0.002832
653.585793,213.327284,-0.783885,-0.005765,0.002810
653.970255,213.025483,-0.786096,-0.005739,0.002789
654.354717,212.722835,-0.788298,-0.005714,0.002768
654.739180,212.419342,-0.790490,-0.005690,0.002747
655.123642,212.115008,-0.792673,-0.005666,0.002727
655.508104,211.809836,-0.794847,-0.005643,0.002707
655.892566,211.503830,-0.797012,-0.005620,0.002688
656.277029,211.196994,-0.799168,-0.005598,0.002669
656.661491,210.889330,-0.801317,-0.005577,0.002650
657.045953,210.580842,-0.803456,-0.005556,0.002632
657.430415,210.271533,-0.805588,-0.005535,0.002614
657.814877,209.961405,-0.807713,-0.005516,0.002597
658.199340,209.650463,-0.809829,-0.005496,0.002580
658.583802,209.338708,-0.811939,-0.005478,0.002563
658.968264,209.026143,-0.814042,-0.005460,0.002547
659.352726,208.712771,-0.816137,-0.005443,0.002531
659.737189,208.398595,-0.818227,-0.005426,0.002515
660.121651,208.083617,-0.820310,-0.005410,0.002500
660.506113,207.767839,-0.822387,-0.005395,0.002486
660.890575,207.451263,-0.824458,-0.005380,0.002471
661.275038,207.133893,-0.826524,-0.005366,0.002457
661.659500,206.815729,-0.828584,-0.005353,0.002444
662.043962,206.496774,-0.830639,-0.005340,0.002431
662.428424,206.177030,-0.832690,-0.005328,0.002418
662.812886,205.856499,-0.834736,-0.005316,0.002405
663.197349,205.535181,-0.836778,-0.005305,0.002393
663.581811,205.213080,-0.838815,-0.005295,0.002381
663.966273,204.890196,-0.840849,-0.005286,0.002370
664.350735,204.566530,-0.842880,-0.005277,0.002359
664.735198,204.242085,-0.844907,-0.005269,0.002348
665.119660,203.916861,-0.846931,-0.005261,0.002338
665.504122,203.590859,-0.848952,-0.005255,0.002328
665.888584,203.264081,-0.850972,-0.005249,0.002318
666.273047,202.936526,-0.852988,-0.005243,0.002309
666.657509,202.608197,-0.855003,-0.005239,0.002300
667.041971,202.279093,-0.857017,-0.005235,0.002292
667.426433,201.949216,-0.859029,-0.005232,0.002283
667.810895,201.618565,-0.861039,-0.005229,0.002276
668.195358,201.287142,-0.863049,-0.005227,0.002268
668.579820,200.954946,-0.865059,-0.005226,0.002261
668.964282,200.621977,-0.867068,-0.005226,0.002254
669.348744,200.288236,-0.869077,-0.005226,0.002247
669.733207,199.953722,-0.871087,-0.005228,0.002241
670.117669,199.618436,-0.873097,-0.005229,0.002235
670.502131,199.282376,-0.875108,-0.005232,0.002230
670.886593,198.945544,-0.877120,-0.005235,0.002224
671.271056,198.607937,-0.879133,-0.005239,0.002220
671.655518,198.269557,-0.881149,-0.005244,0.002215
672.039980,197.930401,-0.883166,-0.005250,0.002211
672.424442,197.590469,-0.885185,-0.005256,0.002207
672.808904,197.249760,-0.887207,-0.005263,0.002203
673.193367,196.908273,-0.889232,-0.005271,0.002200
673.577829,196.566007,-0.891261,-0.005280,0.002197
673.962291,196.222961,-0.893292,-0.005289,0.002194
674.346753,195.879133,-0.895328,-0.005299,0.002191
674.731216,195.534522,-0.897367,-0.005310,0.002189
675.115678,195.189126,-0.899411,-0.005322,0.002187
675.500140,194.842943,-0.901459,-0.005334,0.002186
675.884602,194.495972,-0.903513,-0.005348,0.002185
676.269065,194.148210,-0.905571,-0.005362,0.002184
676.653527,193.799656,-0.907635,-0.005377,0.002183
677.037989,193.450307,-0.909706,-0.005392,0.002183
677.422451,193.100161,-0.911782,-0.005409,0.002183
677.806913,192.749216,-0.913865,-0.005426,0.002183
678.191376,192.397468,-0.915954,-0.005444,0.002183
678.575838,192.044916,-0.918051,-0.005463,0.002184
678.960300,191.691557,-0.920155,-0.005483,0.002185
679.344762,191.337387,-0.922267,-0.005504,0.002186
679.729225,190.982403,-0.924387,-0.005525,0.002188
680.113687,190.626603,-0.926515,-0.005547,0.002190
680.498149,190.269983,-0.928652,-0.005570,0.002192
680.882611,189.912540,-0.930798,-0.005594,0.002194
681.267074,189.554269,-0.932954,-0.005619,0.002197
681.651536,189.195169,-0.935119,-0.005644,0.002199
682.035998,188.835234,-0.937294,-0.005671,0.002203
682.420460,188.474461,-0.939479,-0.005698,0.002206
682.804922,188.112845,-0.941675,-0.005726,0.002210
683.189385,187.750384,-0.943882,-0.005755,0.002213
683.573847,187.387071,-0.946101,-0.005785,0.002218
683.958309,187.022904,-0.948331,-0.005816,0.002222
684.342771,186.657876,-0.950573,-0.005848,0.002227
684.727234,186.291985,-0.952827,-0.005880,0.002231
685.111696,185.925224,-0.955094,-0.005914,0.002237
685.496158,185.557589,-0.957375,-0.005948,0.002242
685.880620,185.189075,-0.959668,-0.005984,0.002247
686.265083,184.819677,-0.961976,-0.006020,0.002253
686.649545,184.449389,-0.964297,-0.006057,0.002259
687.034007,184.078205,-0.966633,-0.006095,0.002266
687.418469,183.706121,-0.968984,-0.006134,0.002272
687.802931,183.333130,-0.971350,-0.006174,0.002279
688.187394,182.959226,-0.973731,-0.006215,0.002286
688.571856,182.584404,-0.976128,-0.006257,0.002293
688.956318,182.208657,-0.978542,-0.006300,0.002300
689.340780,181.831979,-0.980972,-0.006343,0.002308
689.725243,181.454364,-0.983420,-0.006388,0.002315
690.109705,181.075804,-0.985885,-0.006434,0.002323
690.494167,180.696293,-0.988367,-0.006481,0.002332
690.878629,180.315824,-0.990868,-0.006529,0.002340
691.263092,179.934390,-0.993387,-0.006577,0.002349
691.647554,179.551984,-0.995925,-0.006627,0.002357
692.032016,179.168599,-0.998483,-0.006678,0.002366
692.416478,178.784226,-1.001060,-0.006730,0.002376
692.800940,178.398859,-1.003658,-0.006783,0.002385
693.185403,178.012489,-1.006276,-0.006837,0.002395
693.569865,177.625109,-1.008915,-0.006892,0.002404
693.954327,177.236709,-1.011576,-0.006949,0.002414
694.338789,176.847283,-1.014258,-0.007006,0.002425
694.723252,176.456821,-1.016963,-0.007064,0.002435
695.107714,176.065316,-1.019690,-0.007124,0.002445
695.492176,175.672757,-1.022440,-0.007184,0.002456
695.876638,175.279136,-1.025214,-0.007246,0.002467
696.261101,174.884444,-1.028012,-0.007309,0.002478
696.645563,174.488672,-1.030835,-0.007373,0.002489
697.030025,174.091810,-1.033682,-0.007439,0.002500
697.414487,173.693849,-1.036555,-0.007505,0.002512
697.798949,173.294778,-1.039453,-0.007573,0.002524
698.183412,172.894588,-1.042378,-0.007642,0.002536
698.567874,172.493268,-1.045329,-0.007712,0.002548
698.952336,172.090809,-1.048308,-0.007784,0.002560
699.336798,171.687199,-1.051314,-0.007857,0.002572
699.721261,171.282427,-1.054349,-0.007931,0.002584
700.105723,170.876484,-1.057412,-0.008006,0.002597
700.490185,170.469357,-1.060505,-0.008083,0.002610
700.874647,170.061036,-1.063627,-0.008161,0.002623
701.259110,169.651508,-1.066780,-0.008240,0.002636
701.643572,169.240762,-1.069963,-0.008321,0.002649
702.028034,168.828787,-1.073178,-0.008403,0.002662
702.412496,168.415570,-1.076424,-0.008486,0.002676
702.796958,168.001098,-1.079703,-0.008571,0.002689
703.181421,167.585359,-1.083015,-0.008658,0.002703
703.565883,167.168341,-1.086360,-0.008746,0.002717
703.950345,166.750030,-1.089740,-0.008835,0.002731
704.334807,166.330414,-1.093154,-0.008926,0.002745
704.719270,165.909478,-1.096603,-0.009018,0.002759
705.103732,165.487209,-1.100088,-0.009112,0.002773
705.488194,165.063593,-1.103610,-0.009208,0.002788
705.872656,164.638616,-1.107168,-0.009305,0.002802
706.257119,164.212264,-1.110765,-0.009404,0.002817
706.641581,163.784522,-1.114399,-0.009504,0.002831
707.026043,163.355375,-1.118072,-0.009606,0.002846
707.410505,162.924809,-1.121785,-0.009710,0.002861
707.794967,162.492807,-1.125539,-0.009815,0.002876
708.179430,162.059355,-1.129333,-0.009923,0.002891
708.563892,161.624436,-1.133168,-0.010032,0.002906
708.948354,161.188034,-1.137046,-0.010142,0.002921
709.332816,160.750133,-1.140967,-0.010255,0.002937
709.717279,160.310716,-1.144932,-0.010370,0.002952
710.101741,159.869767,-1.148941,-0.010486,0.002967
710.486203,159.427268,-1.152995,-0.010604,0.002983
710.870665,158.983201,-1.157095,-0.010725,0.002998
711.255128,158.537549,-1.161241,-0.010847,0.003014
711.639590,158.090294,-1.165435,-0.010971,0.003029
712.024052,157.641418,-1.169677,-0.011097,0.003045
712.408514,157.190901,-1.173968,-0.011226,0.003061
712.792976,156.738725,-1.178309,-0.011356,0.003077
713.177439,156.284871,-1.182700,-0.011489,0.003092
713.561901,155.829319,-1.187142,-0.011623,0.003108
713.946363,155.372048,-1.191637,-0.011760,0.003124
714.330825,154.913040,-1.196185,-0.011899,0.003140
714.715288,154.452272,-1.200787,-0.012041,0.003156
715.099750,153.989725,-1.205444,-0.012185,0.003171
715.484212,153.525377,-1.210156,-0.012331,0.003187
715.868674,153.059207,-1.214925,-0.012479,0.003203
716.253137,152.591192,-1.219752,-0.012630,0.003219
716.637599,152.121310,-1.224637,-0.012784,0.003235
717.022061,151.649538,-1.229581,-0.012939,0.003250
717.406523,151.175855,-1.234586,-0.013098,0.003266
717.790985,150.700235,-1.239653,-0.013259,0.003282
718.175448,150.222655,-1.244781,-0.013423,0.003297
718.559910,149.743092,-1.249973,-0.013589,0.003313
718.944372,149.261520,-1.255230,-0.013758,0.003328
719.328834,148.777915,-1.260552,-0.013930,0.003344
719.713297,148.292251,-1.265941,-0.014104,0.003359
720.097759,147.804502,-1.271397,-0.014281,0.003374
720.482221,147.314643,-1.276922,-0.014462,0.003390
720.866683,146.822646,-1.282517,-0.014645,0.003405
721.251146,146.328484,-1.288183,-0.014831,0.003420
721.635608,145.832130,-1.293921,-0.015020,0.003435
722.020070,145.333556,-1.299732,-0.015212,0.003449
722.404532,144.832734,-1.305618,-0.015408,0.003464
722.788994,144.329634,-1.311580,-0.015606,0.003478
723.173457,143.824228,-1.317618,-0.015808,0.003493
723.557919,143.316486,-1.323735,-0.016013,0.003507
723.942381,142.806376,-1.329931,-0.016221,0.003521
724.326843,142.293869,-1.336208,-0.016433,0.003535
724.711306,141.778933,-1.342566,-0.016647,0.003548
725.095768,141.261537,-1.349008,-0.016866,0.003562
725.480230,140.741648,-1.355535,-0.017088,0.003575
725.864692,140.219233,-1.362147,-0.017313,0.003588
726.249155,139.694259,-1.368847,-0.017542,0.003601
726.633617,139.166693,-1.375636,-0.017775,0.003613
727.018079,138.636499,-1.382515,-0.018011,0.003626
727.402541,138.103644,-1.389485,-0.018251,0.003638
727.787004,137.568090,-1.396548,-0.018495,0.003650
728.171466,137.029803,-1.403706,-0.018742,0.003661
728.555928,136.488746,-1.410960,-0.018994,0.003672
728.940390,135.944882,-1.418311,-0.019249,0.003683
729.324852,135.398172,-1.425761,-0.019509,0.003694
729.709315,134.848579,-1.433312,-0.019772,0.003704
730.093777,134.296064,-1.440964,-0.020039,0.003714
730.478239,133.740587,-1.448720,-0.020311,0.003723
730.862701,133.182107,-1.456582,-0.020587,0.003733
731.247164,132.620585,-1.464550,-0.020867,0.003741
731.631626,132.055979,-1.472627,-0.021151,0.003750
732.016088,131.488246,-1.480813,-0.021439,0.003758
732.400550,130.917345,-1.489112,-0.021732,0.003766
732.785013,130.343232,-1.497524,-0.022029,0.003773
733.169475,129.765863,-1.506050,-0.022330,0.003780
733.553937,129.185193,-1.514694,-0.022636,0.003786
733.938399,128.601178,-1.523456,-0.022947,0.003792
734.322861,128.013770,-1.532338,-0.023262,0.003797
734.707324,127.422925,-1.541342,-0.023581,0.003802
735.091786,126.828594,-1.550470,-0.023905,0.003806
735.476248,126.230731,-1.559724,-0.024234,0.003810
735.860710,125.629285,-1.569104,-0.024567,0.003814
736.245173,125.024208,-1.578614,-0.024905,0.003817
736.629635,124.415450,-1.588254,-0.025247,0.003819
737.014097,123.802960,-1.598027,-0.025595,0.003821
737.398559,123.186688,-1.607935,-0.025947,0.003822
737.783022,122.566580,-1.617978,-0.026303,0.003822
738.167484,121.942585,-1.628160,-0.026665,0.003822
738.551946,121.314648,-1.638481,-0.027031,0.003822
738.936408,120.682716,-1.648944,-0.027402,0.003821
739.320870,120.046734,-1.659551,-0.027777,0.003819
739.705333,119.406647,-1.670303,-0.028157,0.003816
740.089795,118.762398,-1.681202,-0.028542,0.003813
740.474257,118.113930,-1.692250,-0.028932,0.003810
740.858719,117.461185,-1.703449,-0.029326,0.003805
741.243182,116.804106,-1.714800,-0.029725,0.003800
741.627644,116.142634,-1.726305,-0.030129,0.003794
742.012106,115.476708,-1.737967,-0.030537,0.003788
742.396568,114.806269,-1.749786,-0.030950,0.003781
742.781031,114.131255,-1.761765,-0.031367,0.003773
743.165493,113.451605,-1.773905,-0.031789,0.003765
743.549955,112.767256,-1.786208,-0.032215,0.003755
743.934417,112.078146,-1.798675,-0.032645,0.003745
744.318879,111.384210,-1.811309,-0.033079,0.003735
744.703342,110.685386,-1.824111,-0.033518,0.003723
745.087804,109.981607,-1.837082,-0.033960,0.003711
745.472266,109.272809,-1.850224,-0.034406,0.003698
745.856728,108.558925,-1.863538,-0.034857,0.003685
746.241191,107.839889,-1.877026,-0.035310,0.003671
746.625653,107.115634,-1.890689,-0.035767,0.003655
747.010115,106.386092,-1.904528,-0.036228,0.003640
747.394577,105.651196,-1.918545,-0.036692,0.003623
747.779040,104.910876,-1.932741,-0.037158,0.003606
748.163502,104.165064,-1.947117,-0.037628,0.003588
748.547964,103.413690,-1.961674,-0.038100,0.003569
748.932426,102.656685,-1.976413,-0.038574,0.003550
749.316888,101.893978,-1.991335,-0.039051,0.003529
749.701351,101.125498,-2.006440,-0.039529,0.003508
750.085813,100.351176,-2.021730,-0.040009,0.003487
750.470275,99.570941,-2.037205,-0.040491,0.003464
750.854737,98.784720,-2.052865,-0.040973,0.003441
751.239200,97.992443,-2.068710,-0.041456,0.003417
751.623662,97.194038,-2.084741,-0.041939,0.003393
752.008124,96.389434,-2.100958,-0.042423,0.003368
752.392586,95.578560,-2.117361,-0.042906,0.003342
752.777049,94.761344,-2.133949,-0.043388,0.003315
753.161511,93.937714,-2.150723,-0.043868,0.003288
753.545973,93.107600,-2.167681,-0.044347,0.003260
753.930435,92.270931,-2.184823,-0.044824,0.003231
754.314897,91.427637,-2.202147,-0.045298,0.003202
754.699360,90.577647,-2.219653,-0.045769,0.003172
755.083822,89.720891,-2.237340,-0.046235,0.003141
755.468284,88.857301,-2.255205,-0.046698,0.003110
755.852746,87.986809,-2.273247,-0.047155,0.003079
756.237209,87.109346,-2.291463,-0.047606,0.003046
756.621671,86.224847,-2.309852,-0.048051,0.003013
757.006133,85.333245,-2.328411,-0.048489,0.002980
757.390595,84.434475,-2.347136,-0.048918,0.002946
757.775058,83.528474,-2.366025,-0.049339,0.002911
758.159520,82.615180,-2.385074,-0.049750,0.002876
758.543982,81.694532,-2.404279,-0.050150,0.002840
758.928444,80.766471,-2.423636,-0.050539,0.002804
759.312906,79.830939,-2.443140,-0.050915,0.002768
759.697369,78.887881,-2.462786,-0.051278,0.002730
760.081831,77.937243,-2.482569,-0.051626,0.002693
760.466293,76.978973,-2.502482,-0.051958,0.002655
760.850755,76.013023,-2.522520,-0.052273,0.002616
761.235218,75.039345,-2.542676,-0.052569,0.002577
761.619680,74.057897,-2.562942,-0.052846,0.002538
762.004142,73.068636,-2.583311,-0.053102,0.002498
762.388604,72.071526,-2.603774,-0.053336,0.002458
762.773067,71.066531,-2.624322,-0.053545,0.002417
763.157529,70.053620,-2.644946,-0.053729,0.002376
763.541991,69.032767,-2.665636,-0.053886,0.002335
763.926453,68.003948,-2.686380,-0.054014,0.002293
764.310915,66.967144,-2.707168,-0.054111,0.002251
764.695378,65.922340,-2.727988,-0.054175,0.002209
765.079840,64.869527,-2.748825,-0.054205,0.002166
765.464302,63.808701,-2.769667,-0.054199,0.002123
765.848764,62.739862,-2.790500,-0.054153,0.002079
766.233227,61.663017,-2.811307,-0.054067,0.002035
766.617689,60.578179,-2.832073,-0.053938,0.001991
767.002151,59.485367,-2.852781,-0.053762,0.001946
767.386613,58.384606,-2.873413,-0.053539,0.001901
767.771076,57.275930,-2.893949,-0.053265,0.001856
768.155538,56.159378,-2.914369,-0.039795,0.001360
768.540000,55.035000,-2.924548,-0.026475,0.000897
